timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
66,0,1434,1420,2765,1404,1294,4.8728,14.3476,6.8740,-0.0001,0.0224,-0.0601,64.40,-17.03
128,0,1431,1431,2766,1403,1294,4.6980,14.2183,6.7064,0.0059,0.0113,-0.0538,64.75,-16.64
170,0,1433,1424,2766,1404,1295,4.5041,14.1058,6.7423,0.0147,0.0184,-0.0506,64.45,-16.07
232,0,1432,1422,2766,1404,1293,4.5328,14.0148,6.7064,0.0011,-0.0518,-0.0462,64.43,-16.26
274,0,1432,1423,2766,1404,1291,4.6166,14.2518,6.7974,0.0260,-0.0208,-0.0316,64.50,-16.30
336,0,1432,1421,2764,1403,1292,4.6813,14.4170,6.6968,0.0239,-0.0594,-0.0462,65.08,-16.41
378,0,1433,1430,2766,1406,1294,4.5879,14.2829,6.5939,0.0437,-0.0315,-0.0326,65.22,-16.26
440,0,1434,1431,2766,1404,1294,4.6573,14.2662,6.5269,-0.0305,-0.0641,-0.0104,65.42,-16.53
482,0,1434,1424,2767,1405,1292,4.7794,14.2925,6.3617,-0.0631,-0.0564,-0.0370,66.01,-16.99
544,0,1432,1424,2765,1406,1295,3.8792,14.6133,7.3888,-0.1123,-0.0910,-0.1515,63.18,-13.33
586,0,1435,1422,2766,1404,1293,4.3581,14.6205,7.2858,-0.2044,-0.4052,-0.2258,63.51,-14.94
648,0,1433,1423,2767,1405,1293,3.8625,15.2358,7.9442,-0.2746,-0.2272,0.1026,62.46,-12.67
690,0,1431,1423,2766,1405,1293,4.9279,14.9940,7.5276,-0.1621,-0.6334,0.0782,63.34,-16.37
752,0,1432,1422,2767,1405,1293,4.9566,14.5152,7.0991,0.0540,-0.2055,0.3760,63.94,-17.05
814,0,1431,1422,2766,1403,1291,5.4474,13.2917,6.5556,-0.0268,-0.4080,0.3171,63.75,-20.18
856,0,1432,1423,2766,1405,1293,6.2423,13.5623,6.0839,0.0817,-0.0957,0.3286,65.84,-22.78
918,0,1434,1421,2766,1405,1294,6.2064,13.8735,6.4862,0.1490,-0.0795,0.1547,64.94,-22.06
960,0,1432,1422,2765,1406,1292,6.1370,14.0938,6.5484,0.1562,-0.0048,0.0361,65.08,-21.55
1022,0,1422,1423,2775,1406,1295,5.5695,14.1872,7.0608,0.0428,-0.0240,-0.0607,63.54,-19.36
1084,0,1432,1430,2775,1404,1293,5.5935,14.1848,7.4606,-0.0250,0.0519,-0.0705,62.26,-19.24
1126,0,1433,1422,2765,1405,1294,5.1841,13.9358,7.5947,-0.0674,0.1191,-0.0577,61.41,-18.09
1188,0,1434,1422,2766,1402,1294,5.4594,14.2446,7.4438,0.0185,0.0157,-0.1182,62.41,-18.76
1230,0,1433,1423,2775,1406,1294,5.2631,14.3907,7.3792,0.0641,0.0121,-0.0945,62.85,-18.03
1292,0,1432,1422,2766,1404,1295,5.4929,14.5152,7.0512,0.0321,-0.0492,-0.1306,64.09,-18.80
1334,0,1432,1422,2766,1406,1293,4.9470,14.3212,7.3313,-0.0586,-0.0263,-0.1099,62.89,-17.09
1396,0,1435,1423,2775,1403,1294,5.3588,14.1058,7.1637,-0.0538,-0.1819,-0.0987,63.08,-18.71
