timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
87,0,1431,1433,2765,1417,1291,4.6526,14.2853,6.6968,0.0201,-0.0317,-0.0542,64.88,-16.43
129,0,1424,1432,2765,1420,1292,4.5735,14.3619,6.6561,0.0080,-0.0031,-0.0366,65.13,-16.12
191,0,1431,1433,2766,1417,1290,4.5807,14.2973,6.7447,0.0165,-0.0011,-0.0318,64.74,-16.16
233,0,1432,1434,2776,1418,1292,4.6190,14.2279,6.6370,0.0203,-0.0303,-0.0249,64.99,-16.39
295,0,1431,1432,2766,1416,1294,4.6023,14.3069,6.6322,0.0167,-0.0136,-0.0178,65.13,-16.27
337,0,1432,1432,2774,1417,1291,4.5568,14.2901,6.7663,0.0084,-0.0160,-0.0178,64.66,-16.08
399,0,1431,1432,2768,1417,1293,4.7340,14.2901,6.6322,0.0115,-0.0148,-0.0233,65.10,-16.72
441,0,1431,1432,2767,1417,1293,4.6478,14.2733,6.5700,0.0083,-0.0087,-0.0280,65.28,-16.48
503,0,1431,1434,2768,1416,1292,4.5520,14.2566,6.6154,0.0144,-0.0035,-0.0458,65.11,-16.15
565,0,1424,1433,2765,1417,1292,4.4562,14.2973,6.5915,0.0151,-0.0181,-0.0393,65.25,-15.80
607,0,1423,1432,2767,1417,1293,4.4658,14.3117,6.6130,0.0248,0.0033,-0.0238,65.20,-15.82
669,0,1431,1433,2765,1416,1291,4.4993,14.3021,6.6992,0.0245,-0.0177,-0.0076,64.90,-15.90
711,0,1430,1432,2766,1419,1293,4.5616,14.3236,6.6921,0.0141,0.0059,-0.0035,64.96,-16.09
773,0,1423,1434,2767,1419,1292,4.5903,14.2757,6.5963,0.0118,-0.0312,-0.0182,65.20,-16.27
815,0,1432,1434,2767,1418,1295,4.5328,14.2757,6.6011,0.0118,-0.0007,-0.0142,65.18,-16.08
877,0,1431,1432,2765,1419,1293,4.5975,14.3045,6.6490,0.0079,-0.0193,-0.0189,65.07,-16.25
919,0,1432,1433,2767,1420,1291,4.4562,14.3117,6.6825,0.0126,0.0153,-0.0149,64.97,-15.76
981,0,1432,1432,2767,1419,1291,4.5281,14.3643,6.6609,0.0052,-0.0287,-0.0185,65.12,-15.96
1043,0,1432,1432,2766,1418,1291,4.5448,14.2877,6.5580,0.0054,0.0001,-0.0075,65.35,-16.12
1085,0,1432,1433,2774,1418,1291,4.5328,14.3428,6.6202,0.0076,-0.0060,-0.0089,65.22,-16.01
1147,0,1432,1434,2768,1419,1293,4.5137,14.2829,6.6298,-0.0076,-0.0092,-0.0016,65.10,-15.99
1189,0,1433,1433,2766,1417,1292,4.6334,14.2255,6.6921,0.0066,-0.0104,-0.0084,64.81,-16.42
1251,0,1432,1432,2766,1417,1291,4.6382,14.2829,6.6130,0.0086,-0.0135,-0.0140,65.16,-16.42
1293,0,1433,1432,2766,1416,1291,4.5903,14.2446,6.5939,0.0015,-0.0020,-0.0153,65.16,-16.30
1355,0,1433,1435,2766,1418,1292,4.5281,14.2733,6.6322,-0.0004,-0.0185,-0.0072,65.08,-16.05
