timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
52,0,1417,1432,2383,1421,1263,2.0765,10.9072,4.0821,-0.2871,-0.0053,0.2552,69.48,-10.11
103,0,1416,1432,2382,1420,1263,2.5506,10.8713,4.1036,-0.2545,-0.0650,0.2486,69.32,-12.38
153,0,1417,1432,2391,1420,1262,2.5697,10.8593,4.2257,-0.2457,0.0229,0.2389,68.74,-12.44
204,0,1418,1432,2382,1419,1262,2.6751,10.8617,4.2544,-0.2639,0.0424,0.2005,68.61,-12.92
265,0,1417,1434,2390,1420,1262,2.5793,10.8377,4.3335,-0.2598,0.0254,0.1659,68.21,-12.46
316,0,1418,1434,2391,1423,1270,2.7134,10.7994,4.2233,-0.2232,0.0803,0.1503,68.64,-13.17
367,0,1417,1433,2382,1421,1262,2.7302,10.8401,4.3239,-0.2003,0.1166,0.1443,68.25,-13.17
418,0,1417,1432,2391,1421,1262,2.6966,10.8784,4.0988,-0.1977,0.1392,0.1287,69.35,-13.06
469,0,1417,1434,2384,1422,1261,2.5602,10.9383,4.0174,-0.2092,0.1396,0.1319,69.83,-12.39
530,0,1418,1432,2383,1420,1262,2.6009,10.9431,4.0605,-0.2296,0.1172,0.1345,69.64,-12.56
581,0,1418,1432,2383,1421,1262,2.6248,10.8545,4.2209,-0.2304,0.1588,0.1562,68.75,-12.70
632,0,1417,1432,2392,1422,1262,2.6583,10.8545,4.2281,-0.2141,0.1472,0.1550,68.72,-12.86
683,0,1418,1434,2383,1422,1263,2.7445,10.8545,4.2521,-0.1980,0.1443,0.1446,68.61,-13.25
734,0,1416,1432,2382,1422,1260,2.6823,10.8353,4.2736,-0.1947,0.1625,0.1334,68.48,-12.97
795,0,1417,1424,2382,1421,1262,2.7038,10.8736,4.1802,-0.1761,0.1424,0.1181,68.97,-13.07
846,0,1421,1432,2382,1423,1269,2.5889,10.8617,4.1635,-0.1677,0.1573,0.1163,69.03,-12.55
897,0,1417,1433,2383,1419,1262,2.6488,10.8760,4.2425,-0.1578,0.1467,0.1150,68.69,-12.78
