timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
17,0,1368,1306,2383,1400,1258,4.4540,10.7180,4.3670,-0.2216,0.1491,0.1169,67.83,-21.05
68,0,1367,1307,2391,1400,1255,4.5090,10.7061,4.5848,-0.2285,0.1681,0.1442,66.82,-21.16
119,0,1369,1310,2392,1392,1259,4.6048,10.6390,4.6327,-0.2222,0.1727,0.1391,66.47,-21.64
180,0,1368,1309,2776,1400,1259,4.5809,10.6151,4.4699,-0.2194,0.1643,0.1447,67.16,-21.69
231,0,1369,1309,2669,1401,1257,4.7030,10.6199,4.5034,-0.2394,0.1774,0.1512,67.02,-22.18
282,0,1368,1309,2391,1400,1256,4.6527,10.6055,4.6375,-0.2356,0.1766,0.1273,66.38,-21.90
333,0,1368,1309,2650,1400,1256,4.5474,10.5504,4.6495,-0.2172,0.1507,0.1283,66.22,-21.52
384,0,1368,1311,2758,1398,1256,4.6096,10.6199,4.4460,-0.2146,0.1376,0.1274,67.28,-21.82
435,0,1371,1310,2391,1402,1259,4.5905,10.6534,4.5681,-0.2142,0.1384,0.1237,66.79,-21.60
486,0,1370,1309,2766,1399,1255,4.5641,10.6917,4.5561,-0.2165,0.1223,0.1466,66.92,-21.44
547,0,1369,1309,2392,1402,1255,4.6288,10.6606,4.5394,-0.2285,0.1545,0.1546,66.94,-21.78
598,0,1369,1318,2384,1402,1257,4.6695,10.6175,4.4843,-0.2348,0.1533,0.1592,67.10,-22.05
649,0,1368,1307,2392,1400,1256,4.7844,10.5887,4.5537,-0.2304,0.0964,0.1362,66.73,-22.54
700,0,1369,1307,2391,1399,1257,4.6407,10.5648,4.6686,-0.2197,0.1493,0.1379,66.16,-21.89
751,0,1369,1309,2383,1400,1256,4.6623,10.6127,4.6232,-0.2173,0.1592,0.1429,66.46,-21.94
812,0,1369,1309,2384,1402,1257,4.8323,10.5648,4.5082,-0.2181,0.1232,0.1239,66.89,-22.82
863,0,1369,1309,2383,1400,1257,4.6719,10.5935,4.6040,-0.2050,0.1495,0.1294,66.51,-22.02
914,0,1371,1309,2557,1401,1256,4.6503,10.6701,4.3742,-0.2186,0.1504,0.1251,67.71,-21.96
965,0,1368,1307,2649,1402,1258,4.7245,10.5935,4.6926,-0.2120,0.1444,0.1294,66.11,-22.18
1016,0,1369,1308,2632,1401,1257,4.6096,10.6989,4.6016,-0.2124,0.1568,0.1438,66.73,-21.59
1077,0,1368,1308,2382,1400,1248,4.7269,10.6773,4.3311,-0.2301,0.1138,0.1281,67.92,-22.31
1128,0,1370,1310,2391,1401,1258,4.5569,10.5456,4.7333,-0.2477,0.1563,0.1358,65.83,-21.52
1179,0,1369,1310,2648,1400,1255,4.6503,10.5744,4.5513,-0.2372,0.1360,0.1610,66.71,-22.00
1230,0,1371,1307,2670,1400,1257,4.7628,10.5337,4.7620,-0.2262,0.1409,0.1387,65.67,-22.39
1281,0,1369,1309,2647,1400,1257,4.7485,10.4978,4.7285,-0.2073,0.1576,0.1374,65.75,-22.41
1342,0,1369,1311,2668,1392,1258,4.7221,10.5887,4.5537,-0.1943,0.1653,0.1362,66.73,-22.28
1393,0,1371,1310,2765,1401,1257,4.7006,10.5959,4.6064,-0.2057,0.1774,0.1195,66.50,-22.14
1444,0,1370,1319,2776,1401,1256,4.8418,10.6270,4.6016,-0.1923,0.1628,0.1249,66.59,-22.69
1495,0,1371,1318,2766,1402,1256,4.8131,10.6558,4.5657,-0.1981,0.1272,0.1189,66.81,-22.55
1556,0,1371,1318,2760,1401,1257,4.4875,10.5840,4.5370,-0.2170,0.1443,0.1271,66.80,-21.29
1607,0,1371,1312,2763,1401,1256,4.5521,10.5576,4.5992,-0.2210,0.1528,0.1434,66.46,-21.57
