timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
52,0,1224,1229,2488,1195,1150,7.5248,6.6552,5.0162,0.0270,-0.0056,0.0172,52.99,-42.08
114,0,1228,1231,2478,1196,1151,7.6613,6.6001,4.9084,0.0013,-0.0012,0.0043,53.36,-42.97
156,0,1226,1230,2478,1194,1149,7.7091,6.7246,4.8558,0.0115,-0.0149,0.0047,54.17,-42.91
198,0,1228,1229,2487,1197,1151,7.6900,6.6169,5.0880,0.0190,-0.0102,0.0116,52.44,-42.65
260,0,1228,1230,2489,1198,1160,7.6253,6.4229,5.0856,-0.0207,-0.0073,0.0158,51.63,-42.95
302,0,1227,1228,2487,1198,1159,7.4984,6.4373,5.0162,-0.0166,0.0195,-0.0024,52.07,-42.58
364,0,1227,1230,2479,1196,1151,7.5463,6.4205,4.9611,-0.0073,-0.0318,-0.0176,52.31,-42.92
406,0,1226,1228,2486,1195,1149,7.4123,6.5570,4.9587,0.0021,0.0184,0.0203,52.90,-42.04
467,0,1227,1229,2488,1198,1158,7.5775,6.5043,4.9587,-0.0079,-0.0048,0.0269,52.68,-42.81
529,0,1227,1229,2476,1196,1159,7.3668,6.2386,5.2580,-0.0224,0.0273,0.0316,49.88,-42.08
571,0,1226,1228,2486,1197,1150,7.5990,6.4469,4.9563,-0.0250,0.0054,0.0380,52.45,-43.06
633,0,1225,1227,2479,1193,1149,7.3787,6.4277,5.0186,-0.0081,-0.0122,0.0123,52.02,-42.14
695,0,1227,1228,2488,1195,1151,7.4793,6.4948,4.9779,-0.0239,0.0319,-0.0018,52.53,-42.43
737,0,1227,1228,2487,1194,1159,7.5032,6.5474,5.0689,0.0145,-0.0097,0.0204,52.25,-42.18
779,0,1224,1230,2486,1195,1151,7.5535,6.5450,4.9084,-0.0082,-0.0060,0.0091,53.13,-42.72
841,0,1239,1230,2490,1196,1158,7.4625,6.6049,5.0377,-0.0208,-0.0004,0.0212,52.67,-41.94
903,0,1228,1230,2486,1194,1159,7.5391,6.5857,5.0928,0.0090,-0.0138,0.0078,52.28,-42.16
945,0,1227,1230,2488,1195,1151,7.5798,6.7222,5.0138,0.0119,0.0072,0.0142,53.28,-42.11
1006,0,1226,1230,2488,1197,1150,7.5846,6.6576,5.0617,0.0472,-0.0351,0.0075,52.75,-42.20
1048,0,1228,1229,2480,1195,1150,7.4649,6.6528,5.0593,0.0197,0.0038,0.0214,52.75,-41.77
1109,0,1226,1230,2487,1195,1150,7.5080,6.5498,4.9946,0.0023,-0.0017,0.0080,52.67,-42.35
1151,0,1226,1230,2487,1195,1158,7.4338,6.5857,5.1383,0.0109,-0.0225,0.0154,52.04,-41.67
1213,0,1224,1229,2479,1195,1151,7.5320,6.5690,4.9851,0.0049,0.0120,0.0231,52.81,-42.41
1274,0,1227,1230,2479,1195,1151,7.6014,6.6384,5.1167,0.0143,-0.0032,0.0062,52.38,-42.21
1316,0,1226,1228,2478,1197,1151,7.5439,6.5235,5.0760,0.0327,-0.0274,0.0216,52.11,-42.39
1378,0,1232,1226,2487,1194,1159,7.5128,6.6145,5.0114,0.0175,-0.0013,0.0150,52.85,-42.16
1420,0,1229,1229,2487,1195,1151,7.6110,6.5738,4.9875,0.0055,-0.0080,0.0139,52.81,-42.69
1482,0,1227,1231,2488,1196,1151,7.4793,6.5881,4.9875,-0.0118,-0.0105,0.0107,52.87,-42.15
1524,0,1230,1231,2489,1197,1160,7.5200,6.6576,5.0282,0.0031,-0.0028,0.0124,52.94,-42.03
1586,0,1238,1230,2487,1196,1151,7.5272,6.5929,4.9946,0.0097,0.0124,0.0261,52.85,-42.30
1647,0,1228,1229,2480,1196,1151,7.5607,6.6623,4.9803,0.0107,-0.0024,0.0170,53.22,-42.27
1689,0,1228,1232,2487,1195,1161,7.5775,6.6192,4.9587,0.0071,-0.0160,0.0135,53.16,-42.50
1751,0,1231,1228,2487,1196,1159,7.5583,6.6312,4.9827,0.0014,-0.0081,0.0126,53.08,-42.34
1793,0,1239,1230,2488,1196,1150,7.5559,6.5857,5.0569,0.0150,-0.0287,0.0064,52.48,-42.30
1855,0,1229,1232,2479,1196,1151,7.5487,6.5642,4.9108,0.0025,-0.0150,0.0086,53.20,-42.64
1897,0,1228,1230,2479,1196,1159,7.4769,6.6288,5.0880,0.0106,0.0008,0.0135,52.49,-41.82
1958,0,1229,1231,2487,1196,1160,7.5176,6.5594,5.2293,0.0282,-0.0020,0.0160,51.44,-41.87
2000,0,1228,1230,2488,1197,1150,7.5439,6.5378,4.9922,0.0038,0.0031,0.0128,52.63,-42.52
2062,0,1229,1230,2488,1197,1159,7.5176,6.6336,5.0162,0.0066,-0.0034,-0.0008,52.90,-42.11
2124,0,1229,1229,2488,1195,1151,7.4745,6.5426,5.0689,0.0082,-0.0130,0.0178,52.23,-42.09
2166,0,1228,1229,2478,1196,1151,7.5391,6.5067,5.0641,0.0150,-0.0162,0.0102,52.11,-42.44
2228,0,1229,1238,2479,1196,1160,7.4961,6.6216,5.0377,0.0210,0.0012,0.0220,52.74,-42.02
2270,0,1229,1238,2488,1197,1160,7.6349,6.5019,4.9156,0.0018,-0.0249,0.0078,52.91,-43.13
2332,0,1228,1230,2487,1196,1158,7.4506,6.4612,5.0952,0.0009,-0.0002,0.0138,51.74,-42.16
2374,0,1229,1229,2487,1196,1150,7.6062,6.5498,4.9372,0.0019,-0.0078,0.0215,52.99,-42.84
2436,0,1227,1229,2480,1194,1149,7.4482,6.5809,4.9994,-0.0158,0.0199,0.0210,52.78,-42.03
2478,0,1230,1231,2488,1197,1149,7.4913,6.6049,5.1096,0.0130,0.0086,0.0280,52.27,-41.90
2540,0,1228,1230,2487,1195,1150,7.5080,6.5666,4.9324,0.0031,-0.0122,0.0087,53.09,-42.43
2602,0,1226,1230,2488,1197,1151,7.5511,6.6264,5.1000,0.0157,-0.0022,0.0146,52.42,-42.08
2644,0,1231,1231,2487,1196,1159,7.4673,6.4540,4.9707,-0.0037,-0.0314,0.0074,52.40,-42.51
2706,0,1230,1231,2488,1196,1151,7.4242,6.6073,5.1479,-0.0070,0.0134,0.0090,52.08,-41.55
2748,0,1230,1231,2488,1197,1158,7.5104,6.5522,4.9970,0.0041,-0.0246,0.0210,52.67,-42.35
2810,0,1229,1231,2488,1197,1159,7.4577,6.5091,5.0401,-0.0165,0.0046,0.0039,52.25,-42.17
2852,0,1229,1231,2487,1197,1159,7.5679,6.6216,5.1359,0.0299,-0.0198,0.0107,52.20,-42.08
2914,0,1228,1229,2478,1195,1151,7.4218,6.5378,5.0521,0.0137,-0.0021,0.0180,52.31,-41.93
2956,0,1228,1231,2489,1197,1160,7.6110,6.6169,5.0018,0.0070,-0.0154,0.0123,52.91,-42.54
