timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
38,0,1339,1353,2702,1323,1247,3.7779,2.3106,5.5576,-0.0697,-0.1114,-0.2165,22.58,-32.12
80,0,1337,1352,2702,1326,1246,3.6414,2.4016,5.8713,-0.0984,0.0334,-0.2979,22.25,-29.86
142,0,1340,1352,2702,1324,1248,2.7556,2.4663,5.9048,-0.1474,0.1006,-0.2818,22.67,-23.30
184,0,1339,1353,2701,1324,1247,3.6343,2.4184,6.0604,-0.1646,-0.2670,-0.3068,21.75,-29.12
246,0,1340,1352,2704,1327,1248,3.1075,2.0952,6.6350,-0.2408,-0.0718,-0.1667,17.52,-24.07
308,0,1339,1352,2710,1326,1247,3.4691,2.0209,6.6637,-0.2349,-0.2374,-0.0923,16.87,-26.48
350,0,1342,1352,2702,1327,1246,3.3877,1.9707,7.0157,-0.2018,-0.1110,-0.0268,15.69,-24.93
412,0,1338,1352,2703,1325,1247,3.6031,2.0880,6.6589,-0.1258,-0.1424,-0.0234,17.41,-27.31
454,0,1339,1351,2702,1326,1248,3.6199,2.1215,6.5775,-0.0371,-0.1367,-0.0623,17.88,-27.64
516,0,1337,1351,2700,1324,1246,3.4140,2.3202,6.1729,-0.0124,-0.0858,-0.1035,20.60,-27.37
558,0,1339,1351,2702,1325,1245,3.5840,2.2029,6.0915,-0.0480,-0.0077,-0.1387,19.88,-28.96
620,0,1340,1353,2711,1327,1246,3.1865,2.2125,5.9359,-0.1382,0.1825,-0.0934,20.44,-26.70
662,0,1339,1352,2712,1325,1248,3.1410,2.2173,6.1538,-0.1908,-0.0843,-0.0995,19.81,-25.65
724,0,1341,1344,2702,1326,1246,3.5672,2.4232,6.2687,-0.2243,-0.0721,-0.1224,21.13,-27.96
766,0,1339,1353,2702,1327,1247,3.1410,2.2053,6.5680,-0.2368,-0.0823,-0.1387,18.56,-24.39
828,0,1339,1351,2701,1325,1246,3.1554,2.1550,6.6589,-0.2060,-0.1075,-0.1228,17.93,-24.27
890,0,1340,1351,2703,1326,1247,3.0620,2.0066,6.7164,-0.1595,-0.1115,-0.1083,16.63,-23.60
932,0,1339,1353,2703,1327,1246,3.0980,2.0233,6.9462,-0.1014,-0.0935,-0.0618,16.24,-23.18
994,0,1342,1355,2712,1326,1248,3.2105,2.0569,6.6685,-0.0503,-0.1314,-0.0381,17.14,-24.70
1036,0,1341,1352,2699,1325,1247,3.4762,2.1550,6.6949,-0.0207,-0.1343,-0.0476,17.84,-26.30
1098,0,1340,1353,2701,1326,1245,3.4379,2.2963,6.2280,-0.0367,-0.1372,-0.0683,20.24,-27.38
1160,0,1341,1354,2711,1334,1246,3.4595,2.2652,6.2854,-0.0660,-0.0794,-0.1156,19.82,-27.37
1202,0,1341,1352,2702,1328,1246,3.2919,2.2460,6.1370,-0.1437,-0.1147,-0.1106,20.10,-26.74
1264,0,1341,1354,2702,1325,1246,3.0980,2.1838,6.3812,-0.1487,-0.1436,-0.1091,18.89,-24.67
1306,0,1340,1354,2702,1326,1247,3.3446,2.2197,6.3669,-0.1403,-0.1581,-0.1095,19.22,-26.38
1368,0,1340,1353,2702,1326,1247,3.1722,2.1622,6.6087,-0.1275,-0.1441,-0.1055,18.12,-24.52
1410,0,1341,1352,2711,1325,1247,3.2153,2.0449,6.4315,-0.1038,-0.1134,-0.1058,17.64,-25.47
1471,0,1339,1354,2702,1325,1246,3.3589,2.1981,6.3740,-0.1096,-0.1675,-0.0871,19.03,-26.48
1533,0,1339,1355,2703,1326,1247,3.3039,2.1407,6.5536,-0.1022,-0.1223,-0.0695,18.09,-25.60
1575,0,1341,1353,2702,1325,1246,3.2488,2.2245,6.3285,-0.0873,-0.1027,-0.0751,19.37,-25.84
1637,0,1340,1353,2700,1325,1246,3.2703,2.2292,6.3573,-0.0942,-0.1258,-0.0791,19.32,-25.89
1679,0,1339,1354,2702,1327,1246,3.2608,2.1670,6.4578,-0.1074,-0.1034,-0.0779,18.55,-25.58
1741,0,1340,1353,2701,1326,1247,3.3182,2.2245,6.4076,-0.0993,-0.1086,-0.0866,19.15,-26.07
