timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
51,0,1310,1337,2654,1355,1229,3.2751,2.2915,6.1705,-0.1249,-0.0679,-0.1186,20.37,-26.45
93,0,1308,1339,2664,1353,1228,3.1410,2.2891,6.2208,-0.1425,-0.0962,-0.1307,20.20,-25.35
155,0,1309,1337,2653,1354,1230,2.9711,2.2460,6.3357,-0.1491,-0.0822,-0.1159,19.52,-23.84
197,0,1309,1336,2654,1352,1226,3.0740,2.0952,6.2136,-0.1369,-0.1223,-0.1010,18.63,-25.12
259,0,1310,1339,2664,1356,1230,3.0716,2.1574,6.2878,-0.1215,-0.1326,-0.0917,18.94,-24.80
321,0,1309,1339,2663,1355,1229,3.1865,2.2125,6.2950,-0.1130,-0.1066,-0.0909,19.36,-25.53
363,0,1309,1339,2664,1353,1227,3.2560,2.3394,6.2017,-0.1076,-0.1242,-0.1076,20.67,-26.16
425,0,1308,1340,2666,1355,1229,3.1698,2.2340,6.1202,-0.1194,-0.1068,-0.1070,20.05,-25.94
467,0,1310,1340,2663,1357,1229,3.0668,2.2388,6.1418,-0.1414,-0.0731,-0.1060,20.03,-25.13
529,0,1311,1339,2663,1354,1228,3.1698,2.3466,6.0628,-0.1535,-0.0629,-0.1051,21.16,-25.99
571,0,1311,1339,2664,1354,1229,3.2344,2.1814,6.0939,-0.1415,-0.0881,-0.1100,19.70,-26.55
633,0,1310,1339,2663,1356,1229,2.9758,2.1838,6.4746,-0.1506,-0.0384,-0.1052,18.64,-23.53
675,0,1310,1337,2663,1356,1229,3.0094,2.2484,6.4722,-0.1370,-0.0691,-0.1127,19.16,-23.71
737,0,1307,1339,2656,1354,1229,2.9926,2.2005,6.4267,-0.1225,-0.1054,-0.1224,18.90,-23.78
799,0,1311,1340,2665,1357,1229,2.9926,2.3106,6.3309,-0.1215,-0.0734,-0.1091,20.05,-23.94
841,0,1311,1339,2664,1354,1230,3.1051,2.1263,6.3405,-0.1165,-0.1047,-0.1158,18.54,-24.91
