timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
14,0,1368,1339,2655,1340,1231,2.7676,2.4423,6.0508,-0.0976,-0.1717,-0.0989,21.98,-22.98
76,0,1358,1339,2664,1340,1230,2.6167,2.3681,5.9742,-0.1136,-0.1066,-0.0831,21.62,-22.16
118,0,1358,1340,2655,1342,1229,2.7436,2.3298,5.9000,-0.0910,-0.1745,-0.1031,21.55,-23.39
180,0,1357,1337,2664,1340,1230,2.5832,2.3585,6.0724,-0.1069,-0.1187,-0.0865,21.23,-21.63
222,0,1358,1339,2663,1342,1230,2.7843,2.3418,5.8473,-0.1064,-0.1517,-0.0939,21.83,-23.85
284,0,1359,1339,2664,1342,1231,2.5856,2.3298,6.1059,-0.1177,-0.1012,-0.0851,20.89,-21.59
326,0,1359,1338,2655,1342,1229,2.6598,2.3418,5.8114,-0.1117,-0.1180,-0.0919,21.95,-23.00
388,0,1359,1341,2663,1351,1230,2.6287,2.3370,5.8521,-0.1097,-0.1096,-0.0813,21.77,-22.64
430,0,1356,1337,2664,1342,1229,2.7388,2.2747,5.9790,-0.1242,-0.1461,-0.0878,20.83,-23.18
492,0,1359,1340,2663,1342,1231,2.6263,2.3825,6.0436,-0.1120,-0.0863,-0.0814,21.51,-22.01
554,0,1356,1337,2650,1339,1228,2.6407,2.3968,6.0891,-0.1074,-0.1108,-0.0877,21.49,-21.98
596,0,1357,1339,2663,1342,1232,2.6742,2.4351,5.9024,-0.1134,-0.1286,-0.0810,22.42,-22.73
658,0,1359,1341,2665,1351,1240,2.7053,2.3777,5.9000,-0.1113,-0.1447,-0.0906,21.95,-23.04
700,0,1368,1339,2663,1351,1231,2.5233,2.3490,6.0125,-0.1126,-0.1175,-0.0870,21.34,-21.35
762,0,1359,1339,2663,1342,1231,2.6598,2.3154,5.9742,-0.1134,-0.1421,-0.0794,21.18,-22.54
804,0,1358,1338,2663,1341,1231,2.6742,2.2963,5.8928,-0.1182,-0.1286,-0.0843,21.29,-22.92
866,0,1359,1338,2665,1351,1232,2.6119,2.4064,6.0891,-0.0998,-0.1280,-0.0899,21.56,-21.75
