timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
2,0,1295,1337,2654,1339,1240,3.2009,2.1383,6.5943,-0.1250,-0.1107,-0.0745,17.97,-24.78
3,0,1303,1337,2662,1341,1232,3.2416,2.0856,6.6302,-0.1173,-0.1042,-0.0839,17.46,-25.00
45,0,1303,1335,2653,1339,1238,3.1482,2.1718,6.4506,-0.1282,-0.1090,-0.0935,18.61,-24.82
87,0,1302,1337,2651,1338,1232,3.1937,2.1359,6.6158,-0.1314,-0.1112,-0.0921,17.89,-24.67
149,0,1294,1327,2654,1336,1240,3.1291,2.1311,6.4626,-0.1281,-0.1207,-0.0903,18.25,-24.69
191,0,1302,1327,2654,1339,1239,3.1889,2.0138,6.6350,-0.1229,-0.1155,-0.0931,16.88,-24.70
253,0,1303,1336,2656,1339,1240,3.2679,2.1383,6.5704,-0.1106,-0.1339,-0.1171,18.03,-25.31
295,0,1295,1335,2652,1337,1232,3.3589,2.2053,6.2519,-0.1118,-0.2650,-0.1493,19.43,-26.87
357,0,1294,1337,2654,1340,1231,3.0573,2.1933,6.5991,-0.1144,-0.1271,-0.0974,18.39,-23.73
399,0,1295,1336,2654,1339,1239,3.2129,2.1838,6.2902,-0.1044,-0.1563,-0.0825,19.15,-25.76
461,0,1303,1335,2650,1337,1239,3.2248,2.1814,6.5177,-0.1325,-0.1202,-0.0779,18.50,-25.14
523,0,1303,1337,2653,1339,1239,3.2967,2.0353,6.4937,-0.1206,-0.1436,-0.0907,17.40,-25.85
565,0,1294,1337,2656,1340,1240,3.1099,2.1167,6.5249,-0.1306,-0.0929,-0.0983,17.97,-24.39
628,0,1303,1336,2652,1339,1239,3.2296,2.1718,6.5656,-0.1223,-0.1375,-0.0925,18.30,-25.03
669,0,1304,1337,2654,1338,1239,3.2392,2.1383,6.5177,-0.1214,-0.1070,-0.0842,18.16,-25.28
731,0,1296,1336,2654,1339,1230,3.1626,2.1622,6.4004,-0.1207,-0.1172,-0.0867,18.67,-25.09
773,0,1303,1337,2655,1340,1241,3.2368,2.1335,6.5344,-0.1271,-0.0994,-0.0878,18.08,-25.22
835,0,1303,1337,2654,1339,1239,3.2751,2.1311,6.5991,-0.1255,-0.1224,-0.0935,17.90,-25.28
877,0,1295,1337,2654,1339,1231,3.2943,2.1933,6.5512,-0.1168,-0.1128,-0.0911,18.51,-25.49
939,0,1295,1337,2653,1337,1232,3.1578,2.0928,6.5416,-0.1222,-0.1339,-0.0821,17.74,-24.69
981,0,1293,1335,2652,1338,1229,3.2296,2.0760,6.4985,-0.1125,-0.1266,-0.0927,17.72,-25.33
1043,0,1304,1336,2655,1339,1231,3.1650,2.1311,6.5416,-0.1202,-0.1295,-0.1028,18.04,-24.70
1085,0,1294,1336,2654,1339,1231,3.1387,2.1263,6.4578,-0.1158,-0.1464,-0.1028,18.22,-24.78
1147,0,1302,1336,2662,1340,1239,3.1195,2.1287,6.4818,-0.1121,-0.1170,-0.0891,18.18,-24.57
1209,0,1296,1335,2653,1340,1240,3.1506,2.1838,6.4722,-0.1128,-0.1282,-0.0863,18.64,-24.76
1251,0,1295,1338,2653,1338,1238,3.2033,2.0688,6.6206,-0.1170,-0.1100,-0.0846,17.35,-24.79
1313,0,1302,1336,2654,1340,1240,3.2201,2.1311,6.4626,-0.1168,-0.1322,-0.0981,18.25,-25.32
1355,0,1304,1338,2654,1339,1240,3.1291,2.1526,6.5201,-0.1218,-0.1055,-0.0962,18.27,-24.50
1417,0,1302,1335,2652,1340,1240,3.2009,2.1502,6.4315,-0.1096,-0.1344,-0.0951,18.49,-25.27
1459,0,1295,1337,2654,1342,1240,3.2009,2.0976,6.5297,-0.1120,-0.1199,-0.0858,17.81,-25.02
1521,0,1295,1335,2662,1340,1238,3.2632,2.1598,6.4650,-0.1182,-0.1218,-0.0867,18.47,-25.58
1563,0,1305,1337,2654,1339,1240,3.2177,2.1215,6.5991,-0.1291,-0.1062,-0.0821,17.82,-24.90
1625,0,1296,1337,2654,1339,1232,3.1650,2.1383,6.5368,-0.1210,-0.1054,-0.0903,18.11,-24.71
1687,0,1305,1338,2656,1341,1239,3.1602,2.0928,6.5416,-0.1279,-0.1228,-0.0850,17.74,-24.71
