timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
40,0,1436,1401,2350,1390,1246,0.3819,9.2126,1.9182,-0.0127,0.0215,-0.0311,78.24,-2.32
91,0,1423,1403,2345,1390,1242,0.3148,9.2509,2.0379,-0.0123,-0.1152,-0.0602,77.58,-1.90
152,0,1437,1403,2351,1391,1243,0.4752,9.3515,1.8536,-0.0020,0.0155,-0.0326,78.79,-2.85
203,0,1434,1404,2349,1399,1246,0.0874,9.3563,2.2606,0.0084,0.0807,0.0028,76.42,-0.52
254,0,1435,1404,2350,1390,1247,0.5040,9.2270,1.7746,0.0242,-0.0799,-0.0093,79.11,-3.07
305,0,1433,1404,2350,1398,1242,0.3316,9.1815,1.7243,0.0161,0.0990,0.0130,79.36,-2.03
356,0,1447,1404,2359,1390,1247,0.4776,9.2222,1.9733,-0.0281,-0.0983,-0.0117,77.92,-2.90
417,0,1423,1402,2349,1392,1245,0.2693,9.2748,2.0666,-0.0210,0.0673,0.0046,77.44,-1.62
468,0,1436,1403,2350,1400,1256,0.2693,9.2174,1.9948,-0.0142,-0.0502,-0.0156,77.79,-1.64
519,0,1437,1402,2350,1392,1244,0.4250,9.2270,2.0188,0.0064,0.0460,0.0183,77.66,-2.58
570,0,1433,1402,2350,1392,1245,0.4705,9.2413,1.9302,0.0242,-0.0599,-0.0068,78.20,-2.85
621,0,1435,1403,2350,1391,1243,0.3268,9.1551,1.9852,0.0137,0.0354,0.0096,77.77,-2.00
682,0,1438,1404,2351,1400,1245,0.3364,9.2557,1.8248,-0.0179,-0.0274,-0.0140,78.85,-2.04
733,0,1438,1415,2351,1399,1246,0.3651,9.2533,1.9900,-0.0192,0.0368,-0.0112,77.86,-2.21
784,0,1437,1405,2350,1401,1248,0.2622,9.2126,2.0666,-0.0135,-0.0209,-0.0113,77.36,-1.59
845,0,1434,1403,2347,1400,1243,0.3867,9.3491,1.9613,-0.0006,0.0044,-0.0100,78.15,-2.32
896,0,1435,1415,2358,1391,1247,0.3555,9.3012,2.0427,0.0097,0.0005,-0.0064,77.61,-2.14
947,0,1436,1405,2349,1400,1246,0.3867,9.3084,1.7770,0.0105,-0.0125,-0.0021,79.19,-2.34
998,0,1437,1404,2351,1400,1247,0.3915,9.1623,2.0092,-0.0134,-0.0132,0.0078,77.63,-2.39
1059,0,1433,1402,2351,1402,1245,0.4585,9.2653,1.9637,-0.0050,-0.0173,-0.0093,78.03,-2.77
1110,0,1432,1402,2348,1392,1244,0.4369,9.2725,1.9398,-0.0355,-0.0048,-0.0092,78.18,-2.64
1161,0,1433,1405,2359,1404,1246,0.3699,9.2389,2.0595,-0.0242,-0.0003,-0.0116,77.43,-2.24
1212,0,1434,1405,2351,1401,1248,0.3436,9.2318,2.0786,0.0006,0.0031,-0.0226,77.31,-2.08
1263,0,1435,1405,2352,1400,1255,0.3268,9.2725,1.9852,0.0004,-0.0028,-0.0138,77.92,-1.97
1314,0,1432,1400,2346,1400,1245,0.3100,9.2485,2.1097,0.0058,-0.0035,-0.0046,77.15,-1.87
1375,0,1433,1408,2351,1399,1245,0.2119,9.3227,1.8751,-0.0123,0.0087,-0.0092,78.63,-1.28
1426,0,1437,1405,2358,1401,1244,0.2406,9.2629,1.9757,-0.0234,-0.0075,-0.0021,77.96,-1.46
1477,0,1432,1402,2348,1392,1244,0.3460,9.1647,2.0643,-0.0259,-0.0059,0.0030,77.31,-2.11
1528,0,1436,1405,2350,1402,1244,0.3508,9.1360,2.0690,0.0144,0.0036,0.0096,77.24,-2.14
1579,0,1436,1406,2350,1400,1244,0.4729,9.1743,2.0714,0.0334,0.0052,0.0116,77.28,-2.88
1640,0,1432,1399,2347,1390,1247,0.5088,9.4137,1.9972,0.0142,0.0092,-0.0157,78.02,-3.03
1691,0,1436,1404,2352,1401,1243,0.1640,9.3108,1.9134,-0.0397,-0.0142,-0.0409,78.39,-0.99
1742,0,1433,1405,2350,1402,1244,0.1257,9.1527,2.0379,-0.0104,-0.0081,-0.0330,77.45,-0.77
1793,0,1435,1404,2350,1400,1247,0.2239,9.0953,1.9278,0.0198,0.0207,0.0144,78.03,-1.38
1844,0,1439,1413,2351,1402,1245,0.3651,9.3802,2.0714,0.0037,0.0008,0.0279,77.55,-2.18
1905,0,1436,1407,2349,1403,1247,0.3436,9.2653,1.9445,-0.0258,-0.0178,-0.0037,78.15,-2.08
1956,0,1435,1415,2352,1402,1256,0.2813,9.0211,2.0523,-0.0031,0.0016,0.0023,77.18,-1.74
2007,0,1435,1405,2350,1399,1245,0.3508,9.1839,1.8272,-0.0198,-0.0361,-0.0166,78.75,-2.15
2058,0,1438,1407,2350,1402,1257,0.3340,9.3610,2.1911,-0.0456,0.0362,-0.0100,76.83,-1.99
2109,0,1435,1405,2358,1400,1244,0.2430,9.1863,2.1552,-0.0385,-0.0241,-0.0331,76.80,-1.48
2170,0,1434,1404,2351,1401,1255,0.1568,9.1695,1.9733,-0.0007,0.0257,-0.0186,77.86,-0.96
2221,0,1437,1407,2350,1402,1248,0.2885,9.2581,2.0643,0.0030,-0.0065,-0.0100,77.43,-1.74
2272,0,1437,1405,2350,1400,1257,0.3029,9.2174,2.0906,-0.0252,-0.0051,-0.0070,77.22,-1.84
2323,0,1437,1407,2351,1403,1247,0.1927,9.2461,2.0643,-0.0160,0.0196,-0.0116,77.41,-1.17
2374,0,1435,1406,2351,1402,1254,0.1736,9.2294,2.1145,-0.0155,-0.0052,-0.0030,77.10,-1.05
2435,0,1436,1405,2347,1399,1243,0.2191,9.1671,2.0259,-0.0083,0.0099,-0.0004,77.54,-1.34
2486,0,1436,1407,2351,1401,1256,0.1185,9.1767,1.9469,-0.0207,0.0023,-0.0064,78.02,-0.72
2537,0,1433,1407,2350,1400,1246,0.2430,9.2868,2.1385,-0.0050,0.0033,-0.0084,77.03,-1.46
2588,0,1434,1404,2349,1400,1246,0.2406,9.1743,2.0882,-0.0132,-0.0161,-0.0058,77.18,-1.46
2639,0,1435,1405,2349,1392,1246,0.1185,9.1575,2.1816,-0.0040,-0.0028,0.0011,76.60,-0.72
2700,0,1435,1404,2350,1400,1246,0.3555,9.1791,2.1528,0.0058,-0.0485,-0.0096,76.80,-2.16
2751,0,1437,1405,2350,1402,1244,0.2454,9.2222,2.0619,0.0040,0.0216,-0.0010,77.40,-1.49
2812,0,1434,1405,2350,1401,1244,0.2765,9.1982,2.1600,-0.0022,-0.0304,-0.0136,76.78,-1.68
2863,0,1435,1401,2349,1400,1246,0.1185,9.2054,2.1457,0.0029,0.0196,0.0002,76.88,-0.72
2914,0,1437,1404,2350,1402,1255,0.2095,9.2437,2.1337,0.0085,-0.0198,0.0018,77.00,-1.27
2965,0,1422,1402,2348,1400,1243,0.3244,9.2341,2.1193,0.0104,0.0085,0.0028,77.07,-1.96
