timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
58,0,1308,1255,2492,1215,1162,7.2734,6.3200,6.0768,-0.0026,0.0008,0.0218,46.12,-39.68
100,0,1310,1256,2491,1223,1161,7.4721,6.2793,6.0553,0.0043,-0.0020,0.0208,46.04,-40.58
162,0,1308,1256,2492,1215,1162,7.3572,6.4493,6.0984,0.0245,-0.0317,0.0018,46.60,-39.65
224,0,1309,1248,2493,1223,1163,7.4027,6.3726,6.0457,0.0043,0.0015,0.0010,46.51,-40.12
266,0,1307,1256,2492,1215,1162,7.2878,6.2074,6.0936,0.0009,-0.0217,0.0146,45.53,-39.96
327,0,1308,1257,2492,1214,1162,7.3189,6.2793,6.0337,-0.0114,0.0371,0.0316,46.14,-40.05
367,0,1306,1257,2491,1216,1162,7.3787,6.3990,6.0337,0.0019,-0.0274,0.0196,46.68,-40.00
429,0,1308,1255,2490,1215,1162,7.2925,6.2960,6.1822,-0.0151,-0.0018,0.0283,45.52,-39.57
491,0,1309,1256,2491,1212,1162,7.4410,6.2769,6.1510,-0.0196,-0.0266,0.0127,45.58,-40.25
533,0,1307,1256,2493,1216,1162,7.2949,6.2386,6.1319,0.0074,0.0018,0.0111,45.49,-39.83
594,0,1307,1256,2489,1213,1162,7.2207,6.1787,7.1686,-0.0236,0.0177,0.0012,40.76,-37.34
638,0,1309,1256,2491,1213,1159,7.3668,6.2481,6.8334,0.0082,0.0094,0.0355,42.44,-38.51
699,0,1308,1256,2492,1214,1162,7.6756,6.5474,6.1462,0.0125,-0.0474,0.0381,46.81,-40.52
741,0,1308,1256,2493,1223,1161,7.4003,6.4684,6.1558,0.0071,-0.0212,0.0118,46.42,-39.65
801,0,1308,1256,2490,1213,1161,7.3883,6.3822,6.0960,0.0169,-0.0045,-0.0097,46.31,-39.93
863,0,1309,1256,2492,1213,1161,7.2710,6.2601,6.1462,0.0002,-0.0098,0.0226,45.53,-39.65
907,0,1307,1258,2491,1215,1162,7.4194,6.2194,6.3019,-0.0170,-0.0042,0.0393,44.62,-39.96
967,0,1308,1256,2492,1214,1162,7.4530,6.2505,6.2253,0.0042,-0.0190,0.0096,45.12,-40.19
1008,0,1309,1256,2490,1222,1161,7.3213,6.2505,6.2253,0.0235,0.0156,0.0019,45.12,-39.69
1070,0,1309,1256,2494,1214,1161,7.3237,6.3272,6.0050,0.0251,-0.0271,0.0024,46.50,-40.02
1111,0,1306,1257,2492,1223,1163,7.2782,6.2865,6.1750,0.0063,0.0012,0.0408,45.51,-39.55
1174,0,1307,1255,2490,1214,1162,7.4984,6.2458,6.1582,0.0090,-0.0374,0.0272,45.40,-40.53
1217,0,1306,1255,2492,1214,1162,7.3117,6.3415,6.1893,0.0307,0.0002,0.0159,45.70,-39.53
1278,0,1307,1255,2491,1215,1161,7.4003,6.3798,6.0840,0.0155,0.0027,0.0038,46.36,-40.01
1339,0,1306,1256,2491,1215,1160,7.3380,6.3391,6.2061,0.0031,-0.0228,0.0078,45.61,-39.60
