timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
10,0,1368,1375,2330,1373,1225,-0.6309,9.1144,2.1385,0.0124,-0.0001,0.0079,76.80,3.86
61,0,1369,1384,2331,1371,1228,-0.7195,9.1671,2.2031,0.0175,0.0240,-0.0161,76.49,4.36
113,0,1368,1375,2332,1367,1229,-0.7626,9.1480,2.1217,0.0040,0.0080,-0.0185,76.94,4.64
163,0,1369,1386,2331,1370,1227,-0.8176,9.1097,2.0762,0.0186,0.0029,-0.0162,77.16,5.00
224,0,1370,1384,2330,1368,1225,-0.8990,9.1408,2.1864,0.0046,0.0113,0.0004,76.55,5.46
276,0,1370,1385,2332,1369,1225,-0.7578,9.0977,2.1552,-0.0055,-0.0208,-0.0050,76.67,4.63
326,0,1371,1375,2333,1368,1226,-0.8559,9.1504,2.2582,0.0058,0.0481,-0.0040,76.14,5.19
388,0,1368,1382,2331,1369,1226,-0.8679,9.0953,2.1600,-0.0067,-0.0265,-0.0177,76.64,5.30
428,0,1373,1383,2331,1369,1228,-0.8847,9.1480,2.1935,0.0113,0.0295,-0.0125,76.52,5.37
490,0,1372,1384,2332,1371,1226,-0.8583,9.1456,2.1097,0.0146,-0.0209,-0.0180,77.01,5.23
540,0,1371,1384,2334,1369,1225,-0.8727,9.0833,2.1624,0.0161,-0.0109,-0.0118,76.61,5.34
592,0,1373,1383,2331,1369,1227,-0.8511,9.2006,2.0738,0.0158,-0.0142,-0.0085,77.30,5.16
642,0,1368,1383,2331,1369,1226,-0.8727,9.1551,2.0212,0.0020,-0.0181,0.0040,77.55,5.32
694,0,1369,1375,2330,1370,1226,-0.7602,9.1240,1.9613,-0.0038,-0.0063,-0.0025,77.87,4.66
755,0,1374,1386,2331,1370,1227,-0.8104,9.1288,2.0451,-0.0127,0.0048,-0.0028,77.37,4.95
806,0,1373,1384,2332,1369,1225,-0.9014,9.0594,2.2486,-0.0132,-0.0077,-0.0104,76.06,5.52
856,0,1371,1384,2332,1370,1226,-0.8894,9.1360,2.0547,0.0016,0.0001,-0.0086,77.33,5.43
908,0,1372,1383,2330,1368,1225,-0.9517,9.1623,2.1911,0.0064,-0.0027,-0.0012,76.55,5.77
968,0,1373,1387,2330,1369,1227,-0.8942,9.1049,2.1193,0.0094,-0.0148,0.0000,76.90,5.46
1019,0,1368,1374,2329,1370,1226,-0.8847,9.1336,2.1433,0.0197,0.0111,0.0054,76.79,5.39
1070,0,1371,1384,2333,1371,1229,-0.8990,9.0785,2.0930,0.0032,-0.0016,-0.0058,77.02,5.51
1131,0,1374,1384,2332,1368,1227,-0.9086,9.0785,2.1648,0.0186,0.0185,-0.0133,76.59,5.56
1182,0,1376,1384,2331,1372,1227,-1.0475,9.1073,2.1002,0.0278,0.0733,-0.0121,77.01,6.39
1233,0,1384,1375,2331,1369,1228,-1.0068,9.1767,2.1696,0.0156,0.0148,-0.0237,76.70,6.09
1284,0,1389,1384,2331,1368,1226,-0.8440,9.1336,2.0690,0.0008,-0.0025,-0.0185,77.24,5.15
1345,0,1386,1384,2331,1371,1225,-0.9134,9.2341,2.0068,-0.0076,0.0108,-0.0270,77.74,5.52
1397,0,1387,1384,2331,1369,1225,-1.0499,9.1839,2.1935,-0.0143,0.0211,-0.0072,76.57,6.34
1448,0,1391,1384,2331,1370,1225,-0.9541,9.0953,2.0427,-0.0234,-0.0180,-0.0032,77.34,5.84
1499,0,1390,1374,2328,1370,1224,-1.0139,8.9995,2.1217,-0.0264,-0.0027,0.0063,76.73,6.26
1549,0,1399,1383,2331,1370,1229,-0.9661,9.0666,2.1337,-0.0123,-0.0225,0.0088,76.76,5.92
1601,0,1400,1386,2331,1374,1228,-1.0116,9.1575,2.0451,-0.0028,-0.0017,-0.0024,77.41,6.15
1661,0,1400,1374,2330,1372,1225,-0.9565,9.2006,2.1026,0.0032,-0.0017,-0.0026,77.13,5.79
1712,0,1390,1384,2331,1371,1227,-0.9397,9.2030,2.1409,0.0017,0.0027,-0.0110,76.90,5.68
1764,0,1391,1385,2331,1372,1226,-1.0235,9.2198,2.1624,-0.0188,-0.0016,-0.0060,76.80,6.17
1814,0,1391,1383,2332,1371,1228,-0.8966,9.1647,2.1792,-0.0055,-0.0146,0.0023,76.62,5.44
1866,0,1401,1383,2331,1368,1228,-0.8942,9.0402,2.0307,-0.0082,-0.0236,-0.0046,77.34,5.51
1926,0,1402,1384,2332,1368,1225,-0.9469,9.1336,2.1624,-0.0100,0.0125,-0.0016,76.68,5.76
1978,0,1399,1383,2331,1371,1229,-1.0475,9.0857,2.1528,-0.0098,-0.0092,-0.0084,76.67,6.40
2028,0,1391,1374,2331,1371,1229,-1.0259,9.0689,2.1600,-0.0030,0.0055,0.0039,76.60,6.28
2080,0,1389,1382,2332,1371,1227,-1.0235,9.0306,2.1911,-0.0083,-0.0282,0.0023,76.36,6.29
2130,0,1400,1387,2332,1371,1228,-0.9206,9.1144,2.0714,-0.0091,-0.0177,0.0143,77.20,5.62
2191,0,1400,1384,2333,1371,1227,-0.8679,9.1575,2.1911,0.0004,-0.0206,0.0034,76.54,5.27
2243,0,1400,1385,2330,1368,1225,-0.8248,9.0761,2.1696,-0.0118,-0.0180,-0.0006,76.56,5.05
2293,0,1400,1384,2332,1373,1227,-0.9158,9.1599,2.1457,-0.0004,0.0059,0.0018,76.82,5.56
2345,0,1400,1386,2332,1371,1231,-0.8200,9.1336,2.1744,-0.0136,-0.0348,-0.0018,76.61,4.99
2395,0,1402,1375,2330,1369,1228,-0.8200,9.1192,2.1696,0.0028,0.0024,-0.0050,76.62,5.00
2456,0,1401,1385,2331,1369,1229,-0.8487,9.1815,2.2797,0.0026,-0.0069,-0.0072,76.06,5.13
2508,0,1399,1376,2331,1371,1226,-0.8727,9.0833,2.0499,-0.0038,-0.0126,-0.0172,77.28,5.35
2558,0,1400,1385,2331,1371,1225,-0.9900,9.1144,2.2845,0.0050,0.0240,-0.0065,75.93,6.01
2610,0,1399,1384,2331,1371,1227,-1.0451,9.1623,2.1217,-0.0036,-0.0232,-0.0048,76.96,6.34
2660,0,1390,1383,2332,1373,1225,-0.9685,9.0761,2.1026,-0.0078,0.0052,0.0139,76.96,5.93
2721,0,1391,1386,2331,1371,1228,-0.8535,9.1192,2.1624,0.0010,-0.0140,0.0071,76.66,5.20
2772,0,1389,1385,2330,1369,1227,-0.8823,9.0881,2.1433,-0.0146,-0.0073,0.0039,76.73,5.40
2823,0,1391,1384,2331,1372,1226,-0.9301,9.0785,2.2486,0.0036,-0.0087,-0.0008,76.09,5.68
2874,0,1400,1387,2332,1370,1230,-0.9732,9.1647,2.2223,0.0110,0.0063,-0.0046,76.37,5.89
2925,0,1400,1384,2331,1370,1229,-0.9685,9.0211,2.1050,0.0069,-0.0126,0.0006,76.87,5.97
2986,0,1400,1384,2332,1373,1227,-0.8344,9.1575,2.1840,0.0026,-0.0079,0.0062,76.59,5.06
