timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
50,0,1273,1416,2623,1342,1231,7.1513,6.9066,3.9244,0.0923,0.1046,-0.0009,60.39,-42.00
91,0,1273,1418,2622,1343,1228,7.2327,6.7964,3.8909,0.0690,0.0842,0.0235,60.21,-42.72
153,0,1274,1416,2623,1340,1231,7.3644,6.8132,3.9627,0.1192,0.1155,-0.0605,59.82,-43.06
215,0,1274,1417,2623,1340,1230,7.0196,6.7868,3.6443,0.1044,0.0289,-0.0807,61.77,-42.34
258,0,1272,1419,2630,1341,1230,7.2734,6.9425,3.5078,0.0745,0.0140,-0.0942,63.19,-43.08
319,0,1273,1416,2631,1340,1230,6.7562,6.8706,3.4576,0.0158,0.0728,-0.0816,63.29,-41.30
361,0,1274,1416,2618,1341,1227,6.6940,7.0023,3.7760,-0.0047,0.0449,-0.0089,61.66,-40.08
423,0,1274,1417,2631,1342,1230,6.6485,6.8395,3.6850,-0.0135,0.0749,0.0412,61.68,-40.56
485,0,1272,1417,2630,1341,1229,7.0005,6.9066,3.6347,0.0543,0.0718,0.0235,62.24,-41.89
526,0,1275,1416,2622,1340,1230,6.8089,6.8994,3.6611,0.0532,0.0992,0.0412,62.05,-41.08
587,0,1274,1417,2630,1341,1231,7.2183,6.9089,3.5461,0.0398,-0.0130,0.0433,62.83,-42.91
629,0,1274,1417,2632,1342,1231,6.8520,6.9137,3.6228,-0.0135,0.0720,0.0415,62.35,-41.28
692,0,1275,1415,2622,1341,1230,6.9334,6.9425,3.4600,-0.0404,-0.0196,0.0182,63.51,-41.79
733,0,1274,1418,2622,1339,1229,6.9262,6.8156,3.7066,-0.0203,-0.0431,0.0441,61.46,-41.76
795,0,1274,1417,2623,1342,1230,7.0100,6.8347,3.6730,-0.0021,0.0088,0.0587,61.75,-42.10
857,0,1274,1416,2624,1340,1231,6.8592,6.9209,3.6204,0.0135,0.0276,0.0774,62.39,-41.29
899,0,1273,1416,2622,1342,1228,7.0076,6.9377,3.6515,0.0113,0.0022,0.0936,62.24,-41.79
961,0,1273,1417,2623,1341,1228,7.1130,6.8922,3.8287,-0.0059,0.0496,0.0720,60.95,-42.06
1002,0,1274,1418,2623,1342,1229,7.2327,6.9449,3.6228,0.0083,0.0417,0.0437,62.45,-42.72
1064,0,1275,1415,2621,1340,1229,7.2471,6.9688,3.5988,-0.0017,-0.0173,0.0420,62.69,-42.74
1105,0,1273,1415,2623,1341,1229,7.1489,6.8395,3.7113,0.0078,0.0392,0.0094,61.51,-42.57
1166,0,1272,1416,2622,1341,1229,7.1513,6.8132,3.6371,0.0427,0.0110,0.0249,61.91,-42.80
1228,0,1275,1417,2623,1341,1230,7.1441,6.8515,3.5605,0.0552,0.0092,0.0184,62.54,-42.78
1269,0,1273,1417,2622,1341,1230,7.1226,6.9089,3.5868,-0.0093,-0.0289,0.0170,62.56,-42.46
1331,0,1272,1417,2631,1341,1242,6.8041,6.8371,3.7425,-0.1074,0.0449,0.0621,61.30,-41.12
1373,0,1274,1416,2623,1343,1245,7.3237,6.8132,3.8454,-0.0387,-0.1040,0.0969,60.56,-43.11
1435,0,1273,1416,2622,1342,1245,7.4170,6.7557,3.7090,-0.0091,-0.0137,0.0942,61.23,-43.90
1477,0,1272,1416,2630,1342,1246,7.5224,6.7868,3.6443,0.0246,-0.0635,0.0523,61.77,-44.32
1539,0,1273,1416,2632,1343,1243,7.1585,6.7844,3.4887,-0.0086,0.0112,0.0316,62.79,-43.18
1581,0,1275,1417,2631,1342,1245,7.3285,6.7844,3.8263,-0.0202,-0.0429,0.0333,60.58,-43.25
1643,0,1274,1418,2621,1341,1242,7.3189,6.7581,3.8694,0.0018,0.0273,0.0232,60.21,-43.22
1705,0,1275,1417,2631,1343,1244,7.4697,6.7868,3.8550,0.0320,-0.0165,0.0123,60.40,-43.74
1747,0,1274,1415,2623,1342,1244,7.3500,6.8252,3.8095,0.0419,0.0159,-0.0203,60.83,-43.24
1809,0,1273,1417,2621,1341,1241,7.3955,6.8371,3.5126,0.0398,-0.0192,-0.0345,62.81,-43.89
1851,0,1275,1418,2622,1340,1243,7.1178,6.8419,3.6539,0.0149,-0.0146,-0.0351,61.90,-42.54
1913,0,1274,1416,2622,1343,1243,7.0292,6.9089,3.6252,-0.0023,-0.0614,-0.0161,62.31,-42.02
1955,0,1275,1416,2622,1342,1241,7.1752,6.7868,3.7449,-0.0151,-0.0611,0.0226,61.11,-42.79
