timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
60,0,1289,1435,2670,1390,1231,4.4667,8.4876,1.7654,0.0230,-0.0277,0.0257,78.25,-27.26
102,0,1288,1435,2671,1389,1240,4.5768,8.4876,1.7294,0.0383,-0.0426,0.0261,78.48,-27.85
164,0,1287,1435,2671,1390,1240,4.6247,8.4564,1.7725,0.0329,-0.0285,0.0247,78.16,-28.16
206,0,1289,1436,2671,1390,1240,4.6008,8.4588,1.9090,0.0281,-0.0516,0.0286,77.28,-27.95
268,0,1286,1435,2668,1390,1240,4.6415,8.3870,1.6959,0.0309,-0.0351,0.0109,78.57,-28.48
310,0,1287,1433,2671,1398,1240,4.5194,8.4564,1.7654,0.0321,-0.0652,0.0171,78.21,-27.62
372,0,1288,1435,2670,1389,1241,4.5601,8.4493,1.8324,0.0275,-0.0331,0.0270,77.76,-27.81
434,0,1287,1434,2671,1392,1241,4.6367,8.4325,1.9042,0.0277,-0.0496,0.0177,77.27,-28.21
476,0,1288,1436,2670,1390,1242,4.5673,8.4277,1.8635,0.0243,-0.0484,0.0302,77.53,-27.89
538,0,1289,1436,2679,1390,1242,4.5122,8.4373,1.7175,0.0303,-0.0247,0.0247,78.49,-27.66
580,0,1289,1433,2669,1388,1232,4.5744,8.5115,1.6002,0.0284,-0.0532,0.0198,79.35,-27.84
642,0,1290,1435,2671,1389,1239,4.6678,8.4277,1.7510,0.0272,-0.0463,0.0285,78.26,-28.47
684,0,1289,1435,2669,1389,1240,4.6008,8.4588,1.8539,0.0192,-0.0592,0.0249,77.64,-27.98
746,0,1290,1435,2670,1390,1241,4.5816,8.4110,1.8492,0.0289,-0.0403,0.0227,77.60,-28.01
808,0,1290,1433,2669,1388,1241,4.6606,8.3918,1.8204,0.0357,-0.0446,0.0223,77.76,-28.49
850,0,1288,1434,2669,1390,1242,4.5864,8.4756,1.8372,0.0239,-0.0580,0.0154,77.77,-27.87
912,0,1290,1435,2679,1390,1242,4.5984,8.4421,1.8946,0.0227,-0.0402,0.0189,77.35,-27.99
954,0,1289,1434,2670,1390,1240,4.6080,8.4900,1.8109,0.0329,-0.0526,0.0187,77.96,-27.96
1016,0,1289,1434,2670,1390,1239,4.5864,8.4780,1.7055,0.0295,-0.0385,0.0315,78.63,-27.94
1058,0,1291,1436,2670,1389,1240,4.7133,8.4110,1.6935,0.0303,-0.0740,0.0163,78.62,-28.78
1120,0,1291,1434,2670,1388,1240,4.5409,8.3990,1.9090,0.0277,-0.0523,0.0174,77.19,-27.80
1162,0,1288,1432,2670,1390,1241,4.6415,8.4517,1.8085,0.0309,-0.0285,0.0210,77.92,-28.24
1224,0,1290,1436,2671,1390,1240,4.5912,8.4397,1.7127,0.0275,-0.0595,0.0198,78.53,-28.06
1266,0,1291,1435,2670,1391,1241,4.5529,8.5067,1.6768,0.0269,-0.0463,0.0246,78.85,-27.70
1327,0,1289,1433,2670,1389,1240,4.6750,8.3798,1.7630,0.0234,-0.0464,0.0243,78.12,-28.63
1369,0,1289,1433,2670,1389,1241,4.5936,8.4493,1.7055,0.0312,-0.0430,0.0161,78.59,-28.05
1431,0,1289,1434,2670,1390,1241,4.4643,8.5235,1.7247,0.0307,-0.0426,0.0285,78.56,-27.17
1493,0,1291,1433,2670,1389,1240,4.6439,8.4517,1.7989,0.0263,-0.0538,0.0230,77.98,-28.25
1535,0,1291,1437,2671,1389,1239,4.6175,8.3583,2.0215,0.0123,-0.0162,0.0290,76.40,-28.23
1597,0,1289,1436,2670,1390,1241,4.6534,8.4756,1.7223,0.0287,-0.0468,0.0274,78.51,-28.28
1639,0,1288,1433,2670,1390,1242,4.6678,8.4469,1.6887,0.0269,-0.0592,0.0177,78.69,-28.45
1701,0,1290,1435,2669,1391,1240,4.5265,8.4349,1.7294,0.0341,-0.0416,0.0170,78.41,-27.73
1743,0,1291,1434,2671,1389,1242,4.6080,8.4684,1.8851,0.0199,-0.0567,0.0195,77.45,-27.97
1805,0,1289,1435,2678,1392,1241,4.5433,8.4421,1.6648,0.0211,-0.0258,0.0189,78.84,-27.83
1847,0,1290,1434,2670,1390,1240,4.4380,8.4564,1.9210,0.0323,-0.0058,0.0250,77.20,-27.10
1909,0,1288,1437,2671,1389,1240,4.7205,8.4445,1.8228,0.0271,-0.0691,0.0249,77.82,-28.65
1951,0,1291,1437,2670,1389,1239,4.5696,8.4517,1.8372,0.0259,-0.0307,0.0230,77.74,-27.85
2013,0,1288,1435,2670,1388,1241,4.5481,8.4301,1.8132,0.0361,-0.0423,0.0279,77.86,-27.81
2075,0,1289,1435,2679,1390,1239,4.6175,8.4852,1.7797,0.0299,-0.0381,0.0291,78.15,-28.04
2117,0,1291,1436,2670,1389,1240,4.6391,8.4804,1.7702,0.0364,-0.0570,0.0197,78.21,-28.17
2179,0,1292,1435,2669,1387,1239,4.5577,8.4804,1.6792,0.0240,-0.0468,0.0207,78.80,-27.80
2221,0,1289,1434,2668,1391,1240,4.6175,8.4540,1.7151,0.0259,-0.0470,0.0203,78.53,-28.16
2283,0,1288,1435,2671,1390,1240,4.4787,8.4325,1.7247,0.0308,-0.0424,0.0286,78.44,-27.49
2345,0,1290,1433,2670,1390,1240,4.5649,8.4804,1.7031,0.0271,-0.0386,0.0253,78.64,-27.82
2387,0,1289,1433,2670,1390,1241,4.5960,8.4421,1.8372,0.0200,-0.0343,0.0281,77.72,-28.01
2449,0,1290,1435,2671,1391,1241,4.5625,8.4995,1.8659,0.0247,-0.0363,0.0239,77.62,-27.67
2491,0,1289,1435,2670,1390,1242,4.6630,8.4397,1.9401,0.0210,-0.0448,0.0306,77.05,-28.30
2553,0,1291,1435,2670,1389,1241,4.6247,8.4540,1.7414,0.0352,-0.0564,0.0186,78.36,-28.18
2595,0,1291,1436,2670,1389,1241,4.5864,8.5043,1.6959,0.0316,-0.0534,0.0137,78.72,-27.87
2657,0,1288,1433,2667,1388,1240,4.5840,8.4540,1.8444,0.0198,-0.0658,0.0165,77.69,-27.91
