timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
7,0,1405,1504,2782,1402,1258,4.8417,13.0643,8.9737,-0.0106,0.0098,-0.0204,55.52,-16.99
69,0,1406,1514,2783,1401,1257,4.6669,13.0188,9.2515,-0.0582,0.0081,-0.0350,54.60,-16.29
111,0,1406,1504,2791,1401,1247,4.6071,12.8895,9.5028,-0.0610,-0.0252,-0.0266,53.60,-16.05
173,0,1407,1512,2783,1403,1258,4.3916,12.9757,9.4334,-0.0265,-0.0147,0.0097,53.98,-15.31
235,0,1407,1511,2782,1401,1256,4.7818,13.0044,9.3017,-0.0184,-0.0385,0.0051,54.42,-16.65
277,0,1407,1514,2793,1403,1258,4.8585,13.0882,9.4023,0.0185,0.0009,-0.0140,54.31,-16.78
339,0,1414,1513,2792,1403,1260,4.7555,13.0284,9.2275,0.0127,-0.0195,-0.0264,54.69,-16.59
381,0,1415,1511,2783,1402,1257,4.7220,12.8368,9.3113,0.0086,-0.0095,-0.0040,54.04,-16.58
443,0,1408,1513,2781,1402,1259,4.7411,12.9637,9.4717,0.0126,0.0142,-0.0084,53.85,-16.45
485,0,1414,1513,2792,1403,1259,4.6789,13.0954,9.3496,0.0120,0.0178,-0.0180,54.47,-16.21
547,0,1416,1513,2791,1403,1260,4.7459,13.0355,9.2132,0.0152,0.0093,-0.0246,54.75,-16.56
589,0,1408,1512,2791,1403,1257,4.7411,13.0140,9.2443,0.0151,0.0024,-0.0273,54.61,-16.54
651,0,1407,1512,2793,1404,1258,4.6597,12.9589,9.2203,-0.0138,-0.0219,-0.0309,54.57,-16.33
713,0,1414,1514,2792,1404,1259,4.6190,12.9829,9.2443,-0.0337,-0.0092,-0.0096,54.55,-16.16
755,0,1416,1513,2791,1402,1257,4.6861,12.9613,9.4741,-0.0318,-0.0069,-0.0017,53.83,-16.27
817,0,1414,1512,2792,1402,1258,4.7292,12.9733,9.3472,-0.0194,-0.0029,0.0047,54.23,-16.48
859,0,1415,1513,2792,1403,1259,4.7938,12.9877,9.3879,-0.0110,-0.0056,-0.0118,54.14,-16.65
921,0,1416,1513,2792,1403,1257,4.6478,12.9565,9.4071,-0.0104,0.0013,-0.0121,54.02,-16.19
983,0,1415,1512,2791,1403,1258,4.6813,12.9015,9.4047,-0.0102,-0.0025,-0.0088,53.91,-16.34
1025,0,1415,1513,2792,1405,1259,4.7004,12.9326,9.3400,-0.0122,-0.0119,-0.0052,54.16,-16.42
1067,0,1407,1512,2792,1403,1259,4.8537,12.8895,9.3568,-0.0056,-0.0175,-0.0134,54.02,-16.95
1129,0,1416,1513,2792,1402,1258,4.6597,12.9422,9.3736,-0.0100,-0.0053,-0.0177,54.09,-16.26
1190,0,1416,1515,2791,1405,1257,4.6334,12.8464,9.5579,-0.0038,-0.0116,-0.0024,53.35,-16.14
1232,0,1416,1514,2793,1405,1259,4.7364,12.8632,9.4047,0.0224,-0.0115,-0.0140,53.83,-16.55
1294,0,1416,1504,2783,1403,1256,4.7603,12.8679,9.3496,0.0244,-0.0112,-0.0053,54.00,-16.66
1337,0,1408,1512,2783,1403,1259,4.7244,12.9086,9.3520,0.0236,-0.0088,-0.0161,54.08,-16.51
1398,0,1416,1512,2793,1403,1261,4.7028,12.9158,9.4023,0.0066,-0.0216,-0.0126,53.95,-16.40
1440,0,1415,1513,2784,1402,1258,4.7004,12.9110,9.4406,0.0090,-0.0052,-0.0039,53.83,-16.38
1502,0,1415,1512,2791,1403,1258,4.7723,12.8991,9.3927,0.0257,-0.0227,0.0052,53.94,-16.65
1544,0,1414,1515,2791,1405,1260,4.8417,12.9685,9.3329,0.0444,-0.0265,-0.0130,54.26,-16.86
1606,0,1416,1512,2791,1404,1258,4.7411,12.9470,9.2108,0.0323,-0.0124,-0.0253,54.57,-16.61
