timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
48,0,1388,1487,2392,1384,1243,3.1803,11.2112,3.2130,-0.2270,0.1655,0.1315,74.01,-15.25
99,0,1387,1487,2383,1376,1243,3.2329,11.2376,3.1842,-0.2149,0.1212,0.1175,74.18,-15.47
150,0,1384,1498,2392,1387,1245,3.0965,11.1394,3.2225,-0.2113,0.1411,0.1469,73.87,-14.95
201,0,1387,1486,2391,1385,1242,3.1372,11.1777,3.1986,-0.2302,0.1918,0.1431,74.03,-15.10
252,0,1388,1486,2392,1384,1242,3.2425,11.2017,3.2417,-0.2104,0.1480,0.1158,73.86,-15.54
313,0,1387,1487,2383,1385,1242,3.2138,11.2615,3.2441,-0.2019,0.1321,0.1073,73.93,-15.34
364,0,1387,1487,2392,1387,1243,3.0031,11.2232,3.2848,-0.2101,0.1822,0.1153,73.69,-14.40
415,0,1389,1495,2393,1386,1243,3.0222,11.2232,3.2992,-0.1988,0.1664,0.1286,73.62,-14.49
466,0,1389,1494,2384,1386,1243,3.0677,11.1969,3.1914,-0.2016,0.1641,0.1191,74.09,-14.76
517,0,1389,1495,2392,1385,1244,3.1037,11.1873,3.2321,-0.2048,0.1436,0.1143,73.89,-14.92
578,0,1388,1495,2392,1386,1244,3.1252,11.1993,3.0813,-0.2168,0.1561,0.1266,74.62,-15.06
629,0,1388,1495,2391,1385,1243,3.0534,11.2280,3.2106,-0.2378,0.1078,0.1162,74.04,-14.65
680,0,1387,1485,2392,1383,1242,3.1132,11.1825,3.2704,-0.2334,0.1766,0.1386,73.70,-14.96
731,0,1389,1487,2391,1384,1243,3.1827,11.2256,3.1795,-0.2466,0.1360,0.1326,74.19,-15.26
782,0,1390,1486,2383,1385,1243,3.1420,11.1490,3.4117,-0.2354,0.1563,0.1339,72.99,-15.08
843,0,1387,1487,2383,1384,1243,3.2186,11.1777,3.2992,-0.2149,0.1503,0.1254,73.56,-15.44
894,0,1387,1488,2393,1385,1244,3.1659,11.2017,3.2393,-0.2012,0.1408,0.1238,73.87,-15.19
945,0,1388,1494,2392,1384,1242,3.1300,11.2208,3.2225,-0.2054,0.1727,0.1245,73.98,-15.01
996,0,1389,1486,2383,1384,1241,3.0941,11.2088,3.2537,-0.2172,0.1456,0.1155,73.81,-14.85
1047,0,1388,1488,2382,1384,1243,3.1348,11.1322,3.2872,-0.2221,0.1565,0.1099,73.55,-15.11
1108,0,1388,1495,2391,1386,1243,3.0773,11.1753,3.2728,-0.2073,0.1175,0.1046,73.68,-14.80
1159,0,1388,1485,2383,1384,1241,2.8858,11.2376,3.2202,-0.2224,0.1637,0.1410,74.01,-13.87
1210,0,1388,1486,2390,1386,1244,3.0079,11.2352,3.2824,-0.2366,0.1925,0.1425,73.71,-14.41
1261,0,1388,1486,2383,1386,1243,3.0725,11.1897,3.3159,-0.2493,0.1528,0.1482,73.49,-14.75
1312,0,1389,1488,2384,1387,1243,3.1276,11.1179,3.5051,-0.2486,0.1743,0.1507,72.50,-15.02
1373,0,1387,1487,2383,1386,1243,3.1659,11.1011,3.4955,-0.2177,0.1463,0.1295,72.52,-15.22
1424,0,1389,1486,2383,1385,1243,3.0917,11.2041,3.3638,-0.2094,0.1685,0.1341,73.29,-14.80
1485,0,1389,1486,2390,1387,1243,3.1204,11.1825,3.3231,-0.2118,0.1797,0.1271,73.45,-14.98
1536,0,1389,1484,2382,1385,1243,3.0510,11.2304,3.4165,-0.2229,0.1609,0.1307,73.08,-14.57
1587,0,1389,1486,2391,1386,1242,3.0893,11.0891,3.4237,-0.2269,0.1673,0.1259,72.84,-14.91
1638,0,1389,1486,2382,1386,1242,3.0534,11.1897,3.3901,-0.1943,0.1685,0.1467,73.14,-14.64
1689,0,1388,1487,2389,1387,1243,3.1420,11.2041,3.2393,-0.1937,0.1768,0.1467,73.87,-15.08
1739,0,1389,1486,2392,1385,1241,3.1731,11.2855,3.2728,-0.2025,0.1190,0.1095,73.83,-15.11
1800,0,1386,1485,2390,1385,1243,3.0270,11.1777,3.3686,-0.2320,0.1571,0.1229,73.23,-14.54
1852,0,1389,1487,2383,1387,1242,3.0606,11.1059,3.4739,-0.2365,0.1445,0.1339,72.63,-14.74
1902,0,1389,1487,2383,1384,1242,3.1180,11.0843,3.4715,-0.2084,0.1423,0.1310,72.61,-15.03
1953,0,1388,1485,2384,1386,1240,3.1563,11.1203,3.4237,-0.1816,0.1620,0.1379,72.89,-15.18
2004,0,1390,1494,2391,1387,1244,3.1037,11.1777,3.2920,-0.1849,0.1384,0.1247,73.59,-14.91
2065,0,1389,1485,2382,1386,1242,3.1108,11.1969,3.2489,-0.1916,0.1793,0.1331,73.82,-14.94
2116,0,1388,1487,2384,1386,1242,3.1156,11.1801,3.2896,-0.2189,0.1349,0.1139,73.60,-14.97
2168,0,1388,1486,2390,1386,1242,3.0630,11.1562,3.2321,-0.2281,0.1664,0.1355,73.84,-14.77
2218,0,1389,1495,2383,1386,1244,3.0510,11.2376,3.4476,-0.1964,0.1508,0.1417,72.94,-14.55
2270,0,1387,1485,2381,1386,1242,3.0845,11.1705,3.2417,-0.2118,0.1589,0.1499,73.82,-14.85
2330,0,1390,1487,2391,1387,1242,3.1731,11.1897,3.2489,-0.2161,0.1364,0.1271,73.81,-15.23
2381,0,1389,1487,2391,1385,1242,3.0917,11.1945,3.3183,-0.2054,0.1635,0.1389,73.49,-14.83
2433,0,1389,1488,2383,1386,1242,3.0534,11.2471,3.3662,-0.2166,0.1472,0.1373,73.34,-14.58
2483,0,1390,1495,2390,1385,1242,3.0366,11.1131,3.4213,-0.2214,0.1473,0.1326,72.89,-14.64
2534,0,1391,1487,2392,1387,1245,3.1420,11.1370,3.2920,-0.2054,0.1444,0.1337,73.53,-15.14
