timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
22,0,1432,1464,2680,1339,1229,0.1148,1.5565,7.4873,-0.0977,-0.1198,-0.0919,11.74,-0.86
64,0,1432,1464,2680,1341,1231,0.0406,1.5852,7.5376,-0.1048,-0.1271,-0.0850,11.88,-0.30
126,0,1434,1465,2681,1340,1230,0.0908,1.6714,7.4011,-0.0830,-0.1276,-0.0877,12.73,-0.69
168,0,1434,1453,2671,1339,1229,0.0837,1.5397,7.4706,-0.1358,-0.1403,-0.1078,11.65,-0.63
230,0,1433,1456,2681,1341,1230,0.0621,1.5445,7.4921,-0.1291,-0.1263,-0.0863,11.65,-0.47
292,0,1434,1455,2672,1341,1229,0.0789,1.5924,7.4442,-0.1179,-0.1107,-0.0879,12.07,-0.59
333,0,1432,1463,2680,1341,1230,-0.0025,1.4296,7.4706,-0.1327,-0.1246,-0.1007,10.83,0.02
396,0,1434,1454,2679,1341,1229,-0.0001,1.5541,7.4993,-0.1271,-0.1312,-0.0939,11.71,0.00
438,0,1434,1455,2680,1343,1230,0.0645,1.4655,7.5185,-0.1219,-0.1206,-0.0822,11.03,-0.48
500,0,1434,1463,2682,1342,1230,0.1148,1.5253,7.5400,-0.1401,-0.1092,-0.1031,11.44,-0.85
542,0,1435,1463,2680,1341,1231,0.0693,1.7145,7.3102,-0.1156,-0.1757,-0.1167,13.20,-0.53
604,0,1433,1464,2679,1342,1228,-0.1127,1.6570,7.3054,-0.1731,-0.1968,-0.1079,12.78,0.86
646,0,1433,1463,2682,1342,1239,0.0118,1.4415,7.5735,-0.1935,-0.1796,-0.1012,10.78,-0.09
707,0,1434,1464,2680,1342,1229,0.1411,1.3218,7.8369,-0.1932,-0.1723,-0.1043,9.57,-1.02
749,0,1432,1462,2682,1342,1229,-0.1270,1.3410,7.9470,-0.1563,-0.0504,-0.0595,9.58,0.90
812,0,1432,1464,2682,1344,1232,0.1722,1.5708,7.6932,-0.1062,-0.2144,-0.1218,11.54,-1.26
874,0,1434,1466,2680,1342,1237,0.2105,1.3434,7.5711,-0.1386,-0.1711,-0.0725,10.06,-1.57
915,0,1433,1455,2680,1342,1228,0.4093,1.5014,7.6669,-0.0997,-0.1795,-0.1003,11.08,-3.00
978,0,1433,1464,2684,1343,1231,0.2512,1.4463,7.4825,-0.0852,-0.1729,-0.1315,10.94,-1.89
1020,0,1434,1463,2680,1342,1230,0.0932,1.4176,7.5065,-0.0587,-0.1160,-0.1199,10.69,-0.70
1081,0,1433,1464,2681,1342,1231,-0.0863,1.5517,7.5161,-0.1017,-0.1298,-0.1046,11.66,0.64
1124,0,1434,1464,2680,1341,1230,0.1579,1.5206,7.3150,-0.0938,-0.1410,-0.0777,11.74,-1.21
1185,0,1435,1463,2682,1351,1230,0.0980,1.6498,7.2336,-0.1354,-0.1463,-0.0942,12.85,-0.76
1227,0,1435,1456,2681,1342,1231,0.1387,1.5565,7.4083,-0.1712,-0.1314,-0.0978,11.87,-1.05
1290,0,1432,1464,2681,1341,1230,-0.0456,1.3817,7.6166,-0.2132,-0.0847,-0.0761,10.28,0.34
1351,0,1434,1455,2681,1342,1230,-0.0241,1.4463,7.7890,-0.2303,-0.0711,-0.0622,10.52,0.17
1393,0,1433,1464,2682,1351,1232,0.0382,1.3123,7.9207,-0.1852,-0.0951,-0.0356,9.41,-0.27
1455,0,1435,1453,2682,1340,1228,0.1770,1.3913,7.8441,-0.1433,-0.1010,-0.0138,10.06,-1.27
1497,0,1433,1464,2682,1344,1230,0.3255,1.4200,7.6645,-0.1341,-0.1226,-0.0226,10.50,-2.39
1560,0,1434,1464,2683,1351,1230,0.1962,1.5086,7.6047,-0.1750,-0.1412,-0.0494,11.22,-1.45
1621,0,1434,1464,2682,1342,1230,0.1890,1.2500,7.8321,-0.2167,-0.1399,-0.0790,9.07,-1.37
1663,0,1435,1463,2682,1342,1229,0.2105,1.3314,8.0931,-0.1728,-0.1166,-0.0597,9.34,-1.47
1705,0,1433,1464,2681,1343,1231,0.4548,1.3003,7.9063,-0.0945,-0.1432,-0.0875,9.34,-3.25
1767,0,1435,1463,2681,1342,1230,0.3374,1.4272,7.6693,-0.0820,-0.1094,-0.0939,10.54,-2.48
1830,0,1434,1454,2680,1341,1228,0.2919,1.4296,7.6334,-0.1330,-0.1250,-0.1023,10.61,-2.15
