timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
55,0,1258,1289,1997,1163,1036,8.4067,7.8096,13.6777,0.0138,-0.0119,0.0295,29.73,-28.09
106,0,1259,1288,1993,1163,1035,8.6701,7.7761,13.6777,0.0166,0.0006,0.0236,29.62,-28.86
167,0,1257,1287,1994,1162,1033,8.4594,7.8718,13.7112,0.0271,-0.0299,-0.0013,29.86,-28.15
218,0,1258,1278,1992,1163,1035,8.4283,7.8599,13.6274,0.0108,-0.0051,0.0109,29.98,-28.18
479,0,1256,1288,1994,1164,1037,8.5097,7.8958,13.6465,0.0161,-0.0179,0.0035,30.05,-28.36
1040,0,1258,1289,1995,1164,1034,8.6126,7.7593,13.6657,-0.0002,-0.0322,0.0122,29.59,-28.73
1061,0,1257,1291,1994,1165,1033,8.5575,7.8192,13.5987,-0.0008,-0.0184,0.0179,29.90,-28.61
1852,0,1256,1289,1995,1162,1036,8.5049,7.8120,13.8141,0.0207,-0.0310,0.0053,29.49,-28.19
1953,0,1257,1289,1994,1164,1035,8.5145,7.8072,13.7184,0.0211,-0.0227,-0.0034,29.64,-28.34
2414,0,1255,1289,1997,1163,1036,8.4738,7.7976,13.7160,0.0057,-0.0339,0.0142,29.62,-28.24
2835,0,1256,1287,1992,1163,1034,8.5312,7.7952,13.6801,0.0235,-0.0378,0.0051,29.68,-28.45
