timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
30,0,1435,1465,2683,1355,1240,0.4571,2.2580,5.6414,-0.1297,-0.1391,-0.0549,21.81,-4.30
71,0,1434,1466,2683,1356,1240,0.6295,2.2987,5.8617,-0.1619,-0.1917,-0.0642,21.41,-5.71
113,0,1436,1466,2685,1356,1240,0.4595,2.1023,6.0412,-0.1886,-0.1551,-0.0822,19.19,-4.11
175,0,1434,1465,2683,1355,1232,0.2943,2.0712,6.1442,-0.1888,-0.1832,-0.1047,18.63,-2.60
218,0,1434,1466,2682,1354,1240,-0.1606,2.0545,6.1322,-0.1739,-0.0935,-0.0441,18.52,1.42
279,0,1432,1466,2680,1354,1231,0.0453,2.0640,6.0365,-0.1347,-0.0521,0.0136,18.88,-0.41
321,0,1433,1467,2682,1354,1240,0.4619,1.9491,6.4554,-0.0777,0.0261,0.1279,16.80,-3.92
383,0,1434,1463,2680,1354,1232,0.8426,2.3944,6.4961,-0.0503,0.0065,0.1833,20.23,-6.94
425,0,1433,1466,2683,1358,1240,0.8713,2.2245,6.2615,-0.0555,-0.0995,0.1404,19.56,-7.47
487,0,1435,1467,2684,1357,1239,0.6726,2.2771,5.9527,-0.0856,-0.0705,0.0564,20.93,-6.02
549,0,1436,1466,2683,1355,1232,1.2544,2.1742,5.6510,-0.1434,-0.1279,-0.0866,21.04,-11.70
591,0,1433,1465,2683,1355,1232,0.9647,2.1790,5.8521,-0.2481,-0.1937,-0.1609,20.42,-8.78
653,0,1434,1466,2680,1356,1238,0.5840,2.1478,6.2017,-0.2436,-0.1772,-0.1609,19.10,-5.09
695,0,1433,1466,2683,1354,1232,0.4883,2.1335,6.2831,-0.1983,-0.1231,-0.1039,18.76,-4.21
757,0,1434,1466,2682,1356,1239,0.4955,2.4663,6.2040,-0.1922,-0.0890,-0.1003,21.68,-4.24
799,0,1433,1464,2682,1356,1239,0.6247,2.1718,6.3453,-0.2449,-0.1214,-0.0698,18.89,-5.32
861,0,1434,1465,2683,1356,1240,0.9839,2.1023,6.4147,-0.2616,-0.1540,-0.1322,18.15,-8.29
