timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
16,0,1438,1471,2681,1360,1240,1.0964,2.5022,4.8848,-0.1473,-0.1003,-0.0902,27.12,-11.30
58,0,1437,1467,2670,1357,1241,0.9432,2.4902,4.8537,-0.1234,-0.1331,-0.0862,27.16,-9.81
120,0,1438,1465,2680,1359,1240,0.9791,2.5572,4.7819,-0.1001,-0.1075,-0.0562,28.14,-10.23
162,0,1438,1469,2681,1358,1240,1.1323,2.5692,4.6933,-0.0792,-0.1311,-0.0619,28.70,-11.95
224,0,1435,1467,2680,1366,1231,1.0940,2.6243,4.6837,-0.0918,-0.1160,-0.0516,29.26,-11.52
266,0,1438,1468,2672,1359,1239,1.2017,2.7847,4.5305,-0.1221,-0.1362,-0.0694,31.58,-12.73
328,0,1437,1467,2680,1358,1241,1.2161,2.6770,4.7268,-0.1120,-0.1180,-0.0617,29.52,-12.62
390,0,1436,1466,2680,1358,1241,1.2377,2.5788,4.6334,-0.1203,-0.0986,-0.0690,29.10,-13.14
432,0,1436,1467,2680,1366,1240,1.1706,2.6985,4.6741,-0.1473,-0.0611,-0.0603,30.00,-12.24
494,0,1436,1468,2680,1367,1241,1.1539,2.6123,4.7292,-0.1427,-0.1262,-0.0786,28.92,-12.06
536,0,1437,1468,2681,1359,1239,1.0988,2.5956,4.7268,-0.1611,-0.1015,-0.0749,28.77,-11.52
598,0,1436,1468,2680,1359,1239,1.2831,2.5620,4.7747,-0.1262,-0.1151,-0.0686,28.22,-13.32
640,0,1437,1468,2682,1358,1242,1.1443,2.6195,4.8034,-0.1594,-0.0966,-0.0834,28.61,-11.81
702,0,1436,1467,2679,1358,1240,1.2041,2.5572,4.7819,-0.1475,-0.1263,-0.1122,28.14,-12.52
764,0,1437,1468,2680,1358,1240,1.1060,2.5644,4.7963,-0.1275,-0.1075,-0.0982,28.13,-11.49
806,0,1435,1467,2679,1367,1239,1.2281,2.6099,4.7412,-0.1335,-0.1232,-0.0881,28.83,-12.78
868,0,1436,1468,2680,1359,1241,1.2233,2.5501,4.7795,-0.1233,-0.1036,-0.0742,28.08,-12.72
910,0,1437,1467,2679,1359,1240,1.2903,2.6410,4.7412,-0.1355,-0.0929,-0.0814,29.12,-13.37
972,0,1437,1470,2679,1367,1241,1.1970,2.6027,4.7939,-0.1373,-0.0970,-0.0877,28.50,-12.38
1014,0,1438,1466,2680,1359,1240,1.1922,2.5477,4.8154,-0.1347,-0.1030,-0.1019,27.88,-12.34
1076,0,1434,1468,2680,1360,1240,1.1179,2.5692,4.9040,-0.1321,-0.0995,-0.0989,27.65,-11.42
1118,0,1437,1468,2682,1358,1241,1.2065,2.6841,4.8034,-0.1211,-0.1223,-0.1051,29.20,-12.37
1180,0,1438,1467,2681,1366,1241,1.1275,2.5668,4.9686,-0.1411,-0.1099,-0.0994,27.32,-11.40
1242,0,1437,1466,2670,1357,1239,1.1898,2.6027,4.8681,-0.1346,-0.1095,-0.0882,28.13,-12.16
1284,0,1436,1468,2680,1357,1241,1.1467,2.6434,4.8130,-0.1289,-0.1110,-0.0957,28.78,-11.80
1346,0,1438,1469,2681,1357,1242,1.1036,2.6626,4.7436,-0.1362,-0.0911,-0.0825,29.31,-11.47
1388,0,1436,1466,2680,1357,1240,1.1515,2.7655,4.7867,-0.1267,-0.1320,-0.1052,30.02,-11.77
1450,0,1437,1471,2682,1360,1240,1.1251,2.6865,4.7532,-0.1467,-0.1304,-0.0933,29.48,-11.64
1492,0,1438,1469,2683,1366,1242,1.1323,2.6147,4.9231,-0.1616,-0.1050,-0.0831,27.97,-11.48
1554,0,1438,1468,2672,1357,1238,1.2017,2.5764,4.9495,-0.1383,-0.1194,-0.0810,27.50,-12.15
1596,0,1437,1470,2681,1367,1241,1.1658,2.5405,4.9734,-0.1527,-0.1074,-0.0869,27.06,-11.79
1658,0,1439,1467,2681,1367,1241,1.2257,2.4327,4.9112,-0.1398,-0.1239,-0.0974,26.35,-12.61
1700,0,1437,1470,2680,1367,1240,1.1084,2.4495,4.9471,-0.1414,-0.1064,-0.0957,26.34,-11.35
1762,0,1439,1467,2681,1359,1240,1.2281,2.5213,4.8753,-0.1306,-0.0996,-0.0909,27.35,-12.61
1824,0,1437,1468,2681,1360,1242,1.1850,2.6243,5.0261,-0.1090,-0.1192,-0.0999,27.57,-11.80
1866,0,1438,1466,2680,1359,1240,1.0892,2.6482,4.9184,-0.1239,-0.1235,-0.1026,28.30,-11.03
1928,0,1437,1468,2681,1360,1241,1.0342,2.5932,4.9303,-0.1401,-0.1156,-0.1015,27.74,-10.52
1970,0,1437,1467,2680,1360,1242,1.0868,2.6099,4.8226,-0.1166,-0.1210,-0.0889,28.42,-11.21
2031,0,1437,1468,2681,1368,1241,1.1371,2.6315,4.9255,-0.1157,-0.1239,-0.0826,28.11,-11.51
2073,0,1438,1468,2681,1367,1242,1.1778,2.4758,4.9447,-0.1533,-0.1006,-0.0698,26.60,-12.02
2135,0,1437,1471,2681,1359,1240,1.2831,2.3466,4.8992,-0.1630,-0.1075,-0.0774,25.59,-13.29
2177,0,1437,1470,2681,1359,1243,1.2520,2.5094,4.9160,-0.0970,-0.1146,-0.0850,27.04,-12.78
2239,0,1437,1470,2680,1360,1240,1.1634,2.5932,4.9567,-0.1357,-0.1059,-0.1014,27.62,-11.75
2301,0,1437,1468,2681,1358,1240,1.1251,2.5908,5.0381,-0.1101,-0.1028,-0.1047,27.21,-11.23
