timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
61,0,1322,1447,2640,1319,1229,-0.7950,2.2101,4.2576,-0.1391,-0.1704,-0.0926,27.43,9.41
103,0,1320,1448,2638,1322,1228,-0.9147,2.1071,4.5425,-0.1253,-0.0971,-0.0789,24.89,10.35
165,0,1322,1448,2649,1322,1229,-0.8309,2.2388,4.3414,-0.1132,-0.1027,-0.0882,27.28,9.65
207,0,1323,1449,2649,1321,1228,-0.9123,2.1790,4.3581,-0.1455,-0.1624,-0.0705,26.56,10.61
269,0,1322,1439,2647,1322,1228,-0.8261,2.1933,4.4395,-0.1038,-0.0969,-0.0826,26.29,9.47
311,0,1320,1448,2647,1320,1230,-0.8261,2.1814,4.4275,-0.1281,-0.1316,-0.0799,26.23,9.50
373,0,1323,1448,2649,1322,1231,-0.9195,2.2843,4.6191,-0.1138,-0.0681,-0.0741,26.31,10.12
415,0,1321,1447,2647,1322,1228,-0.7232,2.2005,4.3461,-0.1158,-0.1286,-0.0847,26.85,8.44
477,0,1321,1447,2647,1322,1230,-0.9506,2.3178,4.5712,-0.1275,-0.1011,-0.0699,26.89,10.51
539,0,1320,1438,2638,1321,1229,-0.8573,2.2628,4.4802,-0.1175,-0.0806,-0.0862,26.80,9.69
581,0,1325,1449,2648,1322,1231,-0.9052,2.0760,4.5353,-0.1315,-0.1116,-0.0899,24.60,10.29
643,0,1319,1439,2648,1322,1229,-0.8645,2.1933,4.4515,-0.1088,-0.1052,-0.0871,26.23,9.88
685,0,1321,1448,2650,1323,1230,-0.9004,2.2723,4.4228,-0.1138,-0.1163,-0.0783,27.19,10.26
747,0,1322,1447,2648,1322,1230,-0.7854,2.2484,4.3461,-0.1162,-0.1274,-0.0865,27.35,9.12
809,0,1321,1446,2648,1321,1230,-0.8214,2.2580,4.4419,-0.1134,-0.1216,-0.0846,26.95,9.36
851,0,1322,1448,2639,1322,1229,-0.8333,2.2580,4.4682,-0.1157,-0.1192,-0.0862,26.81,9.45
913,0,1322,1448,2649,1321,1230,-0.8621,2.2604,4.3294,-0.1297,-0.1523,-0.0910,27.57,10.01
955,0,1322,1448,2650,1321,1230,-0.7232,2.2436,4.3414,-0.1156,-0.1386,-0.0921,27.33,8.42
1017,0,1323,1438,2648,1322,1229,-0.7998,2.1574,4.4467,-0.1359,-0.1455,-0.0889,25.88,9.19
1059,0,1322,1448,2650,1323,1238,-0.8740,2.2101,4.4587,-0.1225,-0.1204,-0.0874,26.37,9.96
1121,0,1324,1447,2651,1322,1228,-0.8764,2.2556,4.4299,-0.1195,-0.1236,-0.0894,26.98,10.00
1163,0,1320,1438,2648,1322,1227,-0.8166,2.2580,4.4371,-0.1217,-0.1115,-0.0806,26.97,9.31
1225,0,1321,1450,2649,1324,1230,-0.7998,2.3011,4.4467,-0.1271,-0.1247,-0.0842,27.36,9.08
1267,0,1324,1448,2650,1322,1231,-0.8477,2.1861,4.5113,-0.1164,-0.1172,-0.0918,25.85,9.60
1329,0,1322,1449,2649,1321,1231,-0.8070,2.1814,4.4659,-0.1335,-0.1382,-0.0907,26.03,9.22
1391,0,1322,1450,2650,1321,1229,-0.9171,2.2436,4.4587,-0.1219,-0.1152,-0.0901,26.71,10.41
1433,0,1321,1449,2651,1320,1232,-0.8621,2.2628,4.4802,-0.1197,-0.1255,-0.0846,26.80,9.75
1495,0,1322,1448,2650,1323,1231,-0.7543,2.2508,4.4156,-0.1173,-0.1280,-0.0825,27.01,8.65
1537,0,1326,1439,2649,1322,1229,-0.7567,2.2029,4.4850,-0.1255,-0.1319,-0.0891,26.16,8.61
1599,0,1323,1438,2648,1321,1229,-0.7711,2.2723,4.3605,-0.1177,-0.1094,-0.0889,27.52,8.91
1641,0,1322,1449,2651,1325,1230,-0.8166,2.1335,4.4036,-0.1319,-0.1272,-0.0933,25.85,9.47
1703,0,1322,1439,2648,1320,1228,-0.8285,2.1574,4.5401,-0.1205,-0.1103,-0.0943,25.42,9.36
1765,0,1321,1448,2649,1322,1228,-0.8429,2.1981,4.4491,-0.1215,-0.1344,-0.0855,26.29,9.64
1807,0,1322,1440,2649,1321,1230,-0.7591,2.3513,4.3605,-0.1132,-0.1083,-0.0786,28.34,8.71
1869,0,1324,1440,2649,1321,1230,-0.8501,2.2460,4.4994,-0.1323,-0.1298,-0.1023,26.53,9.59
1911,0,1322,1439,2650,1320,1230,-0.9004,2.1095,4.5042,-0.1305,-0.1123,-0.0917,25.10,10.26
1973,0,1320,1447,2651,1324,1228,-0.8190,2.2005,4.5856,-0.1197,-0.1323,-0.0962,25.64,9.15
2015,0,1320,1447,2648,1323,1230,-0.8980,2.1981,4.4970,-0.1146,-0.1326,-0.0965,26.05,10.17
2077,0,1325,1438,2649,1322,1227,-0.7926,2.2412,4.4659,-0.1137,-0.1485,-0.0921,26.65,9.01
2119,0,1320,1439,2648,1319,1228,-0.8190,2.2460,4.4659,-0.1314,-0.1447,-0.0778,26.70,9.30
2181,0,1323,1447,2650,1324,1231,-0.7184,2.2029,4.4587,-0.1229,-0.1334,-0.0874,26.29,8.22
2223,0,1326,1447,2649,1323,1230,-0.7663,2.2005,4.5090,-0.1219,-0.1112,-0.1014,26.01,8.68
2284,0,1324,1439,2648,1322,1230,-0.7711,2.2005,4.5473,-0.1114,-0.1488,-0.1078,25.82,8.68
2347,0,1324,1437,2652,1321,1230,-0.9674,2.2556,4.4850,-0.1225,-0.1300,-0.0855,26.70,10.91
2389,0,1322,1449,2648,1321,1230,-0.8525,2.2843,4.4515,-0.1074,-0.1424,-0.0811,27.16,9.67
2451,0,1323,1448,2649,1320,1229,-0.7807,2.2723,4.3509,-0.1235,-0.1428,-0.0723,27.58,9.04
2493,0,1321,1439,2651,1322,1231,-0.7567,2.2268,4.4060,-0.1330,-0.1155,-0.0807,26.81,8.71
2555,0,1321,1447,2648,1322,1230,-0.7495,2.2125,4.4611,-0.1313,-0.1020,-0.0849,26.38,8.56
2617,0,1322,1437,2648,1322,1227,-0.7591,2.1981,4.5975,-0.1370,-0.1012,-0.0962,25.55,8.47
2659,0,1320,1439,2648,1324,1230,-0.8022,2.1885,4.4994,-0.1350,-0.1375,-0.0974,25.94,9.11
2720,0,1321,1448,2650,1322,1229,-0.8525,2.1694,4.5975,-0.1438,-0.1367,-0.0842,25.26,9.52
2763,0,1322,1436,2649,1324,1228,-0.8166,2.2556,4.5209,-0.1417,-0.1194,-0.0839,26.52,9.18
2824,0,1324,1448,2649,1324,1228,-0.8094,2.2292,4.5209,-0.1438,-0.1324,-0.0839,26.25,9.12
2866,0,1321,1438,2647,1322,1231,-0.8022,2.1550,4.5377,-0.1334,-0.1123,-0.0887,25.40,9.07
2929,0,1323,1447,2648,1324,1228,-0.8549,2.2149,4.6334,-0.1311,-0.1126,-0.0869,25.55,9.45
2971,0,1324,1448,2650,1324,1228,-0.7591,2.1814,4.5640,-0.1311,-0.1386,-0.0798,25.55,8.53
