timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
37,0,1319,1440,2663,1323,1225,1.1467,1.4655,7.9662,-0.1182,-0.0871,-0.0773,10.42,-8.06
79,0,1311,1437,2654,1322,1223,1.2736,1.5684,7.8082,-0.1129,-0.1543,-0.1076,11.36,-9.09
141,0,1312,1438,2656,1324,1226,1.0629,1.4535,7.8800,-0.1307,-0.1082,-0.0966,10.45,-7.56
183,0,1321,1440,2655,1326,1226,1.1203,1.5038,7.8920,-0.1209,-0.1314,-0.0923,10.79,-7.94
245,0,1320,1439,2664,1334,1227,1.1898,1.5852,7.8273,-0.1178,-0.1330,-0.0903,11.45,-8.47
287,0,1320,1447,2664,1324,1225,1.1419,1.4846,7.8944,-0.1318,-0.1299,-0.0894,10.65,-8.09
349,0,1321,1440,2663,1327,1226,1.1275,1.6307,7.8680,-0.1149,-0.1395,-0.1036,11.71,-7.99
391,0,1319,1439,2664,1324,1226,1.1108,1.4822,7.8201,-0.1215,-0.1208,-0.0843,10.73,-7.94
453,0,1321,1447,2665,1325,1226,1.1084,1.5421,7.8728,-0.1105,-0.1336,-0.0870,11.08,-7.87
495,0,1322,1447,2655,1324,1226,1.1874,1.5445,7.8441,-0.1130,-0.1184,-0.0834,11.14,-8.45
557,0,1321,1438,2655,1326,1226,1.1491,1.5253,7.8513,-0.1113,-0.1111,-0.0827,10.99,-8.18
619,0,1321,1438,2665,1324,1226,1.1706,1.5038,7.8752,-0.1005,-0.1014,-0.1008,10.81,-8.31
661,0,1321,1446,2664,1326,1224,1.0533,1.5373,7.8896,-0.1128,-0.1087,-0.0869,11.03,-7.47
723,0,1322,1447,2655,1325,1226,1.1898,1.5421,7.8920,-0.1149,-0.1350,-0.1016,11.06,-8.42
765,0,1320,1438,2655,1324,1223,1.1634,1.5517,7.8465,-0.1056,-0.1011,-0.0998,11.19,-8.28
