timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
48,0,1309,1391,2680,1321,1229,-1.0440,2.2101,4.1402,-0.1279,-0.1187,-0.0886,28.09,12.54
91,0,1310,1391,2680,1320,1230,-0.9961,2.2221,4.1139,-0.1181,-0.1298,-0.0825,28.37,12.03
152,0,1306,1389,2671,1319,1230,-1.0081,2.2077,4.0110,-0.1096,-0.1390,-0.0911,28.83,12.42
194,0,1310,1390,2680,1322,1230,-1.0416,2.1909,4.0421,-0.1157,-0.1031,-0.0870,28.46,12.77
256,0,1310,1390,2680,1320,1230,-0.9363,2.2029,4.0588,-0.1136,-0.1232,-0.0987,28.49,11.46
298,0,1309,1391,2679,1322,1229,-1.0129,2.1407,4.0325,-0.1182,-0.1330,-0.0937,27.96,12.51
361,0,1308,1390,2680,1321,1238,-1.0344,2.1478,4.0995,-0.1114,-0.1215,-0.0953,27.65,12.60
402,0,1311,1390,2680,1320,1230,-1.0081,2.1838,3.9918,-0.1174,-0.1316,-0.0907,28.68,12.49
464,0,1309,1390,2671,1320,1230,-1.1134,2.2508,4.0852,-0.1246,-0.0813,-0.0810,28.85,13.43
526,0,1311,1389,2672,1319,1228,-1.0201,2.2388,4.0229,-0.1222,-0.1383,-0.0985,29.10,12.49
568,0,1311,1391,2681,1321,1230,-1.0775,2.1790,4.0756,-0.1219,-0.1207,-0.0859,28.13,13.12
630,0,1311,1390,2679,1320,1229,-1.0344,2.2340,4.0948,-0.1179,-0.1143,-0.0894,28.62,12.50
672,0,1308,1388,2671,1320,1229,-0.9818,2.1981,4.0134,-0.1282,-0.1242,-0.0862,28.71,12.11
734,0,1310,1390,2671,1322,1231,-1.0656,2.2125,4.1283,-0.1218,-0.1262,-0.0938,28.19,12.82
776,0,1311,1397,2670,1322,1229,-1.1015,2.1933,4.0732,-0.1251,-0.1186,-0.0854,28.30,13.39
838,0,1311,1387,2671,1322,1228,-1.0680,2.2005,4.2240,-0.1257,-0.1183,-0.0821,27.52,12.64
880,0,1306,1389,2670,1321,1229,-1.0201,2.2077,4.0157,-0.1282,-0.1295,-0.0846,28.80,12.55
942,0,1309,1388,2679,1319,1227,-1.0009,2.2125,4.0062,-0.1275,-0.1166,-0.0906,28.91,12.34
984,0,1308,1387,2669,1319,1228,-0.9794,2.1957,4.0660,-0.1209,-0.1174,-0.0934,28.37,11.97
1046,0,1310,1399,2679,1320,1231,-1.1134,2.0976,4.0828,-0.1369,-0.1042,-0.0939,27.19,13.64
1108,0,1319,1391,2681,1323,1231,-1.1709,2.0736,4.1355,-0.1231,-0.1199,-0.0927,26.63,14.20
1150,0,1310,1392,2679,1321,1229,-1.0177,2.2077,4.0564,-0.1120,-0.1264,-0.0841,28.56,12.43
1212,0,1310,1390,2679,1320,1230,-1.0249,2.1861,4.1091,-0.1148,-0.1151,-0.0915,28.01,12.42
1254,0,1310,1390,2671,1320,1230,-1.0823,2.1430,4.1474,-0.1245,-0.1118,-0.0871,27.33,13.05
1316,0,1312,1390,2670,1322,1230,-1.0320,2.2316,4.1690,-0.1161,-0.1030,-0.0963,28.16,12.31
1378,0,1309,1390,2672,1320,1230,-0.9770,2.1670,3.9870,-0.1310,-0.1132,-0.0977,28.52,12.15
1420,0,1310,1389,2672,1320,1229,-1.0368,2.1670,4.1426,-0.1401,-0.1047,-0.0970,27.61,12.50
1483,0,1310,1386,2670,1320,1229,-0.9985,2.1981,4.0469,-0.1321,-0.1128,-0.1030,28.51,12.23
1524,0,1310,1390,2671,1321,1230,-1.0919,2.2149,4.0924,-0.1303,-0.1160,-0.1106,28.42,13.21
1586,0,1310,1389,2679,1320,1230,-1.1087,2.1766,4.1714,-0.1329,-0.1195,-0.1016,27.56,13.26
1628,0,1307,1390,2680,1321,1229,-1.0895,2.1311,4.1139,-0.1406,-0.1108,-0.0845,27.38,13.23
1690,0,1318,1386,2669,1322,1229,-1.0704,2.1861,4.1690,-0.1429,-0.0965,-0.0889,27.67,12.81
1732,0,1309,1392,2680,1320,1229,-1.0536,2.2245,4.1426,-0.1417,-0.1074,-0.0990,28.23,12.63
1794,0,1311,1391,2680,1322,1230,-1.0584,2.2077,4.1402,-0.1463,-0.1127,-0.1019,28.07,12.71
1856,0,1310,1398,2678,1322,1231,-1.0943,2.1047,4.2216,-0.1473,-0.1098,-0.0995,26.50,13.06
1898,0,1308,1389,2670,1320,1229,-1.1613,2.1694,4.1283,-0.1387,-0.1103,-0.0977,27.72,13.98
1960,0,1309,1391,2680,1322,1238,-1.0991,2.1263,4.1690,-0.1381,-0.1115,-0.0801,27.02,13.22
2002,0,1318,1398,2680,1323,1230,-1.1230,2.2053,4.0948,-0.1302,-0.0971,-0.1099,28.31,13.58
2064,0,1311,1390,2680,1320,1230,-1.1661,2.1335,4.1714,-0.1207,-0.0994,-0.1083,27.09,13.98
2106,0,1309,1388,2670,1321,1229,-1.1757,2.0880,4.2600,-0.1001,-0.1139,-0.0918,26.11,13.92
2168,0,1310,1388,2680,1323,1229,-1.2930,2.1861,4.1402,-0.1021,-0.1576,-0.0857,27.84,15.44
2210,0,1310,1391,2671,1321,1231,-0.7783,2.4280,3.9104,-0.0296,-0.2646,-0.0594,31.84,9.60
2272,0,1312,1391,2670,1321,1229,-0.9459,2.2795,4.1833,-0.0994,-0.1433,-0.0861,28.59,11.23
2334,0,1311,1389,2679,1320,1232,-1.0177,2.1909,4.1738,-0.1202,-0.1088,-0.0889,27.70,12.18
2376,0,1319,1391,2679,1322,1230,-1.0560,2.2101,4.2193,-0.1247,-0.1067,-0.1064,27.65,12.50
2438,0,1319,1390,2679,1320,1231,-1.2332,2.1622,4.1402,-0.1337,-0.1014,-0.0950,27.58,14.79
2480,0,1309,1390,2680,1320,1229,-1.1134,2.1143,4.1163,-0.1363,-0.0994,-0.1002,27.19,13.53
2542,0,1320,1390,2679,1322,1229,-1.1949,2.1383,4.2025,-0.1294,-0.1230,-0.0985,26.97,14.22
2604,0,1320,1390,2678,1321,1230,-1.0919,2.1095,4.2432,-0.1138,-0.1276,-0.0874,26.43,12.98
2646,0,1310,1390,2678,1320,1227,-1.1039,2.1167,4.2121,-0.1038,-0.1378,-0.0861,26.68,13.18
2688,0,1320,1389,2671,1320,1229,-1.0536,2.1287,4.1546,-0.1006,-0.1368,-0.0841,27.13,12.72
2750,0,1321,1390,2679,1321,1231,-1.0440,2.2197,4.1785,-0.0978,-0.1224,-0.0893,27.98,12.44
2792,0,1318,1389,2678,1320,1229,-1.1254,2.1646,4.0756,-0.1138,-0.1215,-0.0893,27.97,13.71
2854,0,1318,1390,2681,1322,1229,-1.1111,2.1239,4.1857,-0.1168,-0.1086,-0.0814,26.90,13.32
2916,0,1311,1391,2680,1322,1230,-1.1254,2.1454,4.1714,-0.1134,-0.1255,-0.0886,27.22,13.49
2958,0,1311,1389,2671,1319,1229,-1.1158,2.1933,4.2073,-0.1136,-0.1258,-0.0873,27.53,13.23
