timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
24,0,1324,1434,2638,1320,1230,-0.4311,2.1861,5.0045,-0.1495,-0.1096,-0.0899,23.60,4.51
86,0,1327,1439,2647,1320,1231,-0.4598,2.2939,4.8681,-0.1226,-0.0862,-0.1055,25.23,4.88
168,0,1325,1434,2638,1311,1232,-0.4981,2.2412,4.8465,-0.1227,-0.1784,-0.0977,24.82,5.33
210,0,1334,1437,2648,1320,1231,-0.5700,2.3370,4.8250,-0.0970,-0.0774,-0.0649,25.84,6.07
232,0,1327,1438,2648,1321,1230,-0.2300,2.3130,4.5281,-0.1250,-0.1864,-0.0890,27.06,2.59
354,0,1326,1438,2649,1323,1232,-0.4119,2.3777,5.0620,-0.0858,-0.0389,-0.0637,27.31,0.57
376,0,1325,1438,2649,1321,1230,-0.0504,2.3274,4.5066,-0.1402,-0.1697,-0.1308,27.31,0.57
398,0,1326,1439,2649,1312,1230,-0.6346,2.1861,4.9782,-0.1322,-0.1123,-0.0818,23.71,6.66
520,0,1328,1447,2648,1320,1232,-0.3210,2.2628,4.6478,-0.1429,-0.1909,-0.0875,25.96,3.55
582,0,1327,1437,2650,1319,1230,-0.5388,2.4591,4.8705,-0.1045,-0.0473,-0.0521,26.79,5.64
644,0,1335,1438,2650,1322,1232,0.0406,2.1454,4.7172,-0.1357,-0.1516,-0.1222,24.46,-0.45
666,0,1326,1448,2648,1319,1239,-0.4383,2.1646,5.0381,-0.1375,-0.1230,-0.1331,23.25,4.57
828,0,1320,1435,2637,1319,1229,-0.4981,2.3011,4.8178,-0.0936,-0.1008,-0.0693,25.53,5.33
910,0,1334,1435,2649,1319,1228,-0.1103,2.2532,4.5257,-0.0950,-0.0926,-0.0975,26.47,1.25
972,0,1326,1438,2649,1320,1239,-0.3976,2.2628,4.7508,-0.0974,-0.0623,-0.0942,25.47,4.32
994,0,1326,1446,2650,1320,1237,-0.2013,2.2364,4.2767,-0.1053,0.0163,-0.1283,27.61,2.39
1056,0,1336,1435,2648,1320,1230,-0.4790,2.3705,4.6502,-0.1539,-0.0582,-0.1171,27.01,5.24
1118,0,1327,1439,2649,1320,1230,-0.6370,2.2867,4.7771,-0.1423,0.0652,-0.1022,25.58,6.86
1140,0,1326,1437,2650,1312,1231,-0.5317,2.2292,4.8250,-0.1740,-0.0737,-0.1227,24.80,5.71
1242,0,1327,1437,2648,1320,1230,-0.8453,2.1885,4.7388,-0.1034,0.0201,-0.1175,24.79,9.20
1264,0,1326,1439,2648,1319,1229,-0.6801,1.9635,4.7220,-0.0825,-0.1100,-0.1383,22.58,7.58
1306,0,1326,1438,2650,1321,1231,-0.9866,2.1335,4.7508,-0.0039,-0.0934,-0.0789,24.18,10.73
1388,0,1327,1437,2649,1319,1229,-0.5915,2.2388,4.3461,0.0006,-0.1986,-0.0541,27.25,6.90
1430,0,1334,1437,2648,1311,1228,-0.4383,2.3801,4.4012,0.0186,-0.0983,-0.0603,28.40,5.01
1472,0,1326,1438,2649,1320,1229,-0.1893,2.4399,4.3318,-0.0479,-0.1623,-0.0982,29.39,2.18
1574,0,1335,1447,2648,1311,1229,-0.6250,2.3466,4.2647,-0.1307,-0.1067,-0.1350,28.82,7.32
1656,0,1325,1437,2648,1320,1230,-0.6705,2.2675,4.3366,-0.1731,-0.1300,-0.1410,27.60,7.80
