timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
33,0,1294,1374,2539,1277,1212,2.8824,6.0758,4.6786,0.0027,-0.0104,0.0050,52.40,-20.60
75,0,1294,1375,2541,1276,1211,2.8345,6.0375,4.5661,0.0209,-0.0238,0.0070,52.90,-20.53
137,0,1303,1376,2542,1279,1213,2.8944,6.0494,4.5158,0.0193,-0.0020,0.0299,53.26,-20.98
179,0,1296,1374,2540,1277,1212,3.0045,6.1332,4.5421,0.0114,-0.0327,0.0104,53.48,-21.49
242,0,1303,1373,2539,1278,1211,2.9159,6.0806,4.5900,0.0051,-0.0185,0.0146,52.95,-20.94
284,0,1302,1374,2541,1276,1213,3.0117,6.0949,4.5565,0.0181,0.0092,0.0198,53.22,-21.59
345,0,1304,1373,2540,1278,1214,2.9207,6.0973,4.6164,-0.0003,-0.0233,0.0012,52.87,-20.90
406,0,1293,1371,2539,1277,1213,2.8393,5.9968,4.6068,0.0022,0.0095,0.0192,52.47,-20.58
448,0,1303,1374,2538,1276,1215,2.9207,6.0662,4.6211,-0.0035,-0.0217,0.0150,52.70,-20.96
509,0,1295,1373,2540,1278,1212,2.9543,5.9848,4.6283,0.0053,-0.0025,0.0152,52.28,-21.33
551,0,1303,1373,2539,1277,1211,3.0021,6.0758,4.5852,0.0234,-0.0277,0.0016,52.96,-21.52
613,0,1303,1374,2540,1276,1212,2.8561,6.0973,4.5541,0.0145,0.0007,0.0147,53.24,-20.57
655,0,1295,1374,2538,1279,1212,2.9638,6.0255,4.5086,-0.0059,-0.0283,0.0127,53.19,-21.50
716,0,1305,1374,2540,1277,1214,2.9351,6.0662,4.6618,0.0107,-0.0028,0.0180,52.46,-20.99
778,0,1296,1375,2540,1276,1212,2.9351,6.0806,4.5254,0.0087,-0.0084,0.0079,53.34,-21.17
820,0,1295,1383,2538,1277,1209,2.9255,6.0973,4.6834,0.0069,-0.0029,0.0116,52.47,-20.83
883,0,1303,1383,2540,1276,1213,2.9423,6.0494,4.5038,0.0030,-0.0244,0.0062,53.33,-21.31
924,0,1296,1373,2540,1276,1214,2.8705,6.0446,4.7073,0.0087,0.0006,0.0207,52.09,-20.54
985,0,1302,1374,2540,1275,1211,2.8944,6.0806,4.6140,0.0141,-0.0132,0.0206,52.81,-20.77
1028,0,1303,1375,2540,1279,1213,2.8896,6.0806,4.5278,-0.0043,-0.0178,0.0183,53.33,-20.86
1089,0,1295,1372,2536,1275,1211,2.9351,6.0446,4.6044,0.0029,-0.0008,0.0190,52.70,-21.12
1131,0,1304,1374,2541,1277,1214,2.9566,6.0327,4.6116,0.0086,-0.0078,0.0102,52.60,-21.27
1193,0,1295,1375,2540,1278,1214,2.8609,6.0566,4.6762,0.0154,-0.0190,0.0079,52.33,-20.50
1256,0,1296,1376,2542,1278,1212,2.8226,6.0399,4.6092,0.0223,-0.0049,0.0231,52.65,-20.38
1297,0,1303,1373,2540,1278,1211,2.9710,6.0925,4.5685,0.0177,-0.0154,0.0170,53.14,-21.31
1359,0,1295,1372,2541,1279,1212,2.9782,6.0686,4.5014,0.0229,-0.0246,0.0103,53.43,-21.51
1401,0,1295,1375,2541,1278,1214,2.8345,6.0925,4.5996,0.0137,0.0047,0.0180,52.95,-20.37
1462,0,1303,1381,2539,1277,1212,2.9447,6.0734,4.5541,0.0035,-0.0144,0.0082,53.14,-21.20
1525,0,1304,1383,2541,1278,1213,2.9519,6.0901,4.5637,-0.0003,-0.0154,0.0090,53.15,-21.20
1567,0,1303,1375,2540,1277,1213,2.8441,6.1332,4.6403,-0.0058,-0.0025,0.0170,52.89,-20.29
1628,0,1303,1383,2539,1277,1214,2.9255,6.1404,4.5972,0.0097,-0.0052,0.0146,53.18,-20.88
1670,0,1303,1371,2540,1277,1211,2.8681,6.1021,4.5038,0.0007,-0.0224,0.0076,53.57,-20.71
1732,0,1295,1373,2542,1278,1213,2.8896,6.0638,4.5661,0.0105,0.0044,0.0210,53.02,-20.84
1773,0,1296,1384,2539,1286,1213,2.9543,6.0997,4.5948,0.0127,-0.0128,0.0120,53.01,-21.15
1835,0,1304,1374,2541,1277,1212,2.8657,6.1596,4.5948,0.0137,0.0012,0.0158,53.28,-20.45
1896,0,1304,1374,2541,1278,1214,2.8920,6.0231,4.6331,0.0023,-0.0032,0.0187,52.43,-20.84
1939,0,1304,1372,2540,1279,1213,2.9590,6.0159,4.5948,0.0106,-0.0032,0.0263,52.63,-21.35
2000,0,1304,1383,2542,1277,1212,2.9878,6.0614,4.5661,0.0042,-0.0205,0.0127,53.01,-21.49
2042,0,1303,1375,2539,1278,1213,2.8465,6.0782,4.6116,0.0169,0.0091,0.0171,52.81,-20.46
2103,0,1303,1374,2543,1276,1214,2.9112,6.0566,4.5709,0.0089,-0.0164,0.0202,52.96,-20.99
2145,0,1305,1376,2541,1286,1212,2.9806,6.0087,4.5757,0.0199,0.0132,0.0300,52.71,-21.54
2206,0,1304,1375,2541,1278,1214,2.8920,6.0351,4.6211,0.0125,-0.0145,-0.0058,52.56,-20.83
2269,0,1304,1384,2540,1279,1214,2.8872,6.0494,4.6283,0.0191,-0.0130,0.0087,52.58,-20.76
2310,0,1303,1373,2539,1277,1210,2.8968,6.0973,4.5302,0.0330,-0.0104,0.0150,53.39,-20.87
2372,0,1296,1384,2541,1279,1211,2.9040,6.1452,4.4895,0.0079,-0.0142,0.0160,53.85,-20.89
2414,0,1305,1385,2542,1278,1213,2.9638,6.1548,4.5014,0.0057,-0.0198,0.0023,53.82,-21.24
2476,0,1304,1375,2542,1280,1213,2.8417,6.0207,4.5948,-0.0066,0.0007,0.0116,52.65,-20.57
2518,0,1304,1373,2540,1288,1212,2.8513,5.9992,4.7385,-0.0063,0.0135,0.0206,51.70,-20.45
2580,0,1304,1382,2541,1277,1212,2.9064,6.0542,4.6642,0.0195,-0.0032,0.0216,52.39,-20.82
2622,0,1304,1376,2541,1278,1212,2.8657,6.0542,4.6666,0.0306,-0.0010,0.0281,52.37,-20.55
2684,0,1304,1370,2539,1279,1214,2.9710,6.0566,4.5733,0.0253,-0.0186,0.0143,52.94,-21.38
2746,0,1305,1383,2539,1277,1214,3.0237,6.1332,4.5709,0.0318,-0.0216,0.0130,53.30,-21.57
2788,0,1304,1382,2541,1277,1214,2.8920,6.2051,4.4631,0.0271,-0.0060,0.0075,54.27,-20.72
2850,0,1303,1373,2540,1278,1213,2.8752,6.1093,4.5613,0.0127,-0.0161,0.0022,53.25,-20.66
2892,0,1303,1373,2538,1277,1213,2.8776,6.0638,4.6068,0.0202,0.0068,0.0325,52.78,-20.70
2953,0,1303,1373,2540,1276,1211,2.9758,6.0638,4.5421,0.0074,0.0114,0.0232,53.16,-21.44
