timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
23,0,1292,1374,2536,1262,1210,3.1985,6.2098,4.5565,-0.0172,0.0142,0.0195,53.73,-22.55
85,0,1293,1372,2528,1259,1208,3.3661,6.2817,4.6834,0.0423,0.0114,0.0100,53.29,-23.25
126,0,1293,1373,2534,1260,1206,3.2128,6.1500,4.4775,-0.0019,0.0032,0.0115,53.94,-22.90
188,0,1292,1373,2534,1261,1208,3.3613,6.2314,4.5685,0.0074,-0.0021,0.0082,53.75,-23.51
230,0,1292,1375,2536,1260,1209,3.1889,6.1739,4.5158,0.0129,-0.0202,-0.0006,53.82,-22.63
292,0,1291,1372,2527,1258,1200,3.1793,6.1763,4.5421,0.0099,0.0223,0.0220,53.67,-22.52
333,0,1292,1373,2524,1259,1200,3.3541,6.2003,4.5780,0.0118,-0.0258,0.0039,53.56,-23.52
395,0,1291,1375,2535,1262,1208,3.1649,6.2242,4.5493,-0.0055,0.0058,0.0224,53.84,-22.32
457,0,1290,1371,2525,1260,1208,3.2559,6.2242,4.5517,-0.0062,-0.0142,0.0147,53.82,-22.89
499,0,1292,1374,2535,1260,1209,3.2607,6.2529,4.4990,-0.0039,0.0084,0.0203,54.26,-22.94
561,0,1292,1372,2537,1261,1207,3.2631,6.2601,4.4751,-0.0018,-0.0100,0.0048,54.44,-22.98
603,0,1294,1374,2536,1260,1208,3.2703,6.2338,4.5302,0.0149,0.0054,0.0011,53.99,-23.00
664,0,1292,1371,2527,1260,1208,3.2535,6.1476,4.5804,0.0023,-0.0164,0.0047,53.31,-23.00
706,0,1291,1372,2536,1259,1207,3.2152,6.2386,4.5541,0.0011,0.0010,0.0220,53.87,-22.60
767,0,1293,1374,2525,1260,1199,3.2727,6.1691,4.6403,-0.0025,-0.0141,0.0168,53.05,-22.97
829,0,1294,1373,2536,1261,1207,3.2966,6.1979,4.5541,0.0214,-0.0161,0.0228,53.69,-23.20
871,0,1293,1376,2536,1259,1208,3.1889,6.2936,4.5397,0.0079,-0.0134,0.0234,54.20,-22.34
933,0,1291,1375,2536,1260,1209,3.2751,6.2577,4.5637,-0.0014,-0.0018,0.0236,53.90,-22.92
975,0,1290,1371,2534,1259,1207,3.2631,6.2051,4.5182,0.0183,-0.0202,0.0126,53.94,-23.03
