timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
20,0,1320,1367,2541,1277,1212,2.7819,6.0135,4.2429,0.0058,-0.0154,0.0160,54.79,-20.71
82,0,1321,1367,2544,1280,1213,2.8034,6.0518,4.2285,0.0126,-0.0004,0.0186,55.06,-20.79
124,0,1311,1357,2541,1277,1213,2.8250,6.0399,4.1974,0.0165,-0.0128,0.0120,55.20,-21.01
186,0,1311,1358,2540,1279,1213,2.7220,6.0853,4.1208,0.0010,-0.0042,0.0115,55.90,-20.32
228,0,1311,1368,2543,1287,1215,2.7747,6.0782,4.1974,-0.0113,-0.0117,0.0100,55.37,-20.59
290,0,1320,1367,2543,1280,1214,2.7579,6.0446,4.2668,-0.0042,-0.0057,0.0167,54.78,-20.44
332,0,1310,1368,2541,1279,1212,2.8345,6.0518,4.1950,0.0039,-0.0030,0.0176,55.27,-21.05
394,0,1319,1366,2542,1278,1214,2.7555,6.0614,4.2285,-0.0005,-0.0180,0.0106,55.10,-20.45
456,0,1321,1368,2543,1287,1214,2.7675,6.1045,4.2117,0.0133,-0.0092,0.0124,55.40,-20.46
498,0,1310,1357,2539,1278,1212,2.7579,6.1069,4.2524,0.0221,-0.0029,0.0215,55.15,-20.34
560,0,1319,1367,2542,1278,1214,2.7555,6.1165,4.1998,-0.0057,-0.0122,0.0140,55.53,-20.37
602,0,1319,1368,2543,1278,1214,2.7771,6.0422,4.2165,0.0030,-0.0076,0.0199,55.09,-20.65
664,0,1311,1367,2539,1278,1212,2.8178,6.0710,4.2117,0.0062,-0.0048,0.0219,55.25,-20.87
726,0,1320,1368,2542,1278,1213,2.8345,6.1141,4.1902,0.0107,-0.0056,0.0112,55.58,-20.93
768,0,1320,1368,2542,1287,1213,2.7053,6.0494,4.2213,0.0137,-0.0105,0.0126,55.09,-20.14
830,0,1312,1367,2542,1278,1214,2.7938,6.1117,4.2069,0.0089,-0.0016,0.0289,55.46,-20.63
872,0,1320,1359,2541,1279,1213,2.7627,6.0806,4.1471,0.0051,-0.0138,0.0112,55.71,-20.57
934,0,1320,1368,2541,1287,1213,2.7962,6.1045,4.2022,0.0011,-0.0066,0.0092,55.46,-20.67
976,0,1319,1369,2543,1278,1215,2.8633,6.1165,4.2812,0.0007,-0.0293,0.0066,55.01,-20.98
1038,0,1319,1359,2541,1280,1213,3.1985,5.9465,4.3219,-0.0089,-0.0108,0.0176,53.99,-23.51
1080,0,1319,1367,2540,1279,1213,2.6358,6.0494,4.1231,0.0552,0.0193,-0.0419,55.72,-19.80
1142,0,1320,1368,2539,1279,1215,2.3629,6.2458,4.1567,0.0105,0.0043,-0.0029,56.36,-17.48
1184,0,1320,1368,2543,1288,1215,2.7460,5.9896,4.1686,0.0111,-0.0174,0.0345,55.16,-20.62
1246,0,1320,1368,2540,1279,1214,2.9638,6.0782,4.3147,0.0077,0.0063,0.0427,54.63,-21.68
1287,0,1318,1369,2543,1278,1213,2.9973,6.0422,4.2788,0.0332,-0.0140,-0.0101,54.70,-22.04
1349,0,1320,1369,2542,1288,1222,2.6119,6.1763,4.0872,0.0470,0.0165,-0.0002,56.51,-19.43
1411,0,1320,1358,2541,1279,1214,2.5616,6.0710,4.0130,0.0025,0.0032,0.0347,56.53,-19.39
1452,0,1320,1368,2543,1278,1212,2.8082,5.9489,4.2548,-0.0119,0.0056,0.0488,54.43,-21.00
1514,0,1319,1367,2541,1280,1214,2.8130,6.0422,4.3075,0.0182,-0.0102,0.0143,54.52,-20.76
1556,0,1320,1369,2550,1287,1214,2.8058,6.1476,4.1710,0.0263,-0.0192,0.0130,55.84,-20.69
1618,0,1310,1359,2543,1288,1214,2.7938,6.1476,4.0178,0.0400,-0.0189,0.0198,56.83,-20.83
1660,0,1319,1369,2550,1286,1213,2.7603,6.1476,4.0896,0.0037,-0.0145,0.0311,56.37,-20.50
1722,0,1319,1372,2542,1279,1212,2.8609,6.1428,4.1112,-0.0049,-0.0153,0.0175,56.21,-21.16
1784,0,1320,1369,2543,1287,1215,2.7436,6.0901,4.0609,-0.0172,-0.0178,-0.0010,56.30,-20.55
1826,0,1319,1367,2542,1280,1213,2.7364,6.0877,4.1710,-0.0339,-0.0177,0.0036,55.58,-20.35
1888,0,1322,1369,2543,1277,1213,2.7244,6.0231,4.2237,-0.0231,-0.0101,0.0170,54.96,-20.32
1930,0,1311,1360,2539,1277,1213,2.7603,5.9704,4.2333,-0.0162,-0.0148,0.0215,54.66,-20.66
1992,0,1320,1370,2543,1279,1214,2.8010,6.0255,4.3434,-0.0018,-0.0102,0.0175,54.21,-20.66
2034,0,1312,1370,2542,1279,1214,2.8154,6.0997,4.2333,0.0126,-0.0189,0.0070,55.24,-20.77
2096,0,1319,1367,2541,1288,1214,2.7148,6.0949,4.2476,0.0239,0.0090,0.0163,55.13,-20.07
2157,0,1311,1369,2541,1280,1213,2.7603,6.1404,4.1375,0.0023,-0.0154,0.0068,56.03,-20.45
2199,0,1320,1367,2551,1286,1215,2.6765,6.0901,4.1686,0.0021,-0.0044,0.0106,55.61,-19.93
2261,0,1320,1369,2541,1278,1214,2.8800,6.1093,4.2333,0.0035,-0.0013,0.0156,55.28,-21.18
2303,0,1309,1359,2538,1276,1210,2.7412,6.1596,4.2883,0.0003,-0.0221,-0.0009,55.15,-20.06
2365,0,1320,1368,2539,1279,1214,2.4802,6.3152,4.1447,-0.0023,0.0058,0.0119,56.72,-18.18
2407,0,1320,1370,2550,1278,1215,2.3964,6.4253,4.2046,-0.0250,-0.0234,0.0888,56.80,-17.33
2469,0,1319,1370,2541,1279,1214,2.8633,5.8579,4.1806,-0.0482,-0.0133,0.1427,54.49,-21.70
2511,0,1312,1368,2541,1278,1213,3.1602,5.7549,4.2548,-0.0312,0.0401,0.1222,53.52,-23.82
2573,0,1320,1369,2543,1280,1214,3.2990,5.9800,4.5613,-0.0556,-0.0006,0.0412,52.67,-23.68
2635,0,1320,1369,2542,1287,1214,2.9590,5.9201,4.4152,0.0131,0.0162,-0.0295,53.28,-21.83
2677,0,1318,1369,2542,1278,1210,2.7436,5.9848,4.2955,0.0151,0.0086,-0.0173,54.33,-20.43
2739,0,1311,1368,2543,1287,1213,2.7579,6.1284,4.3841,0.0380,-0.0092,0.0058,54.42,-20.10
2781,0,1311,1368,2540,1279,1215,2.6406,6.0973,4.2022,0.0763,-0.0181,0.0222,55.43,-19.63
2843,0,1310,1358,2536,1288,1211,3.2870,6.1596,4.0250,0.0987,-0.1145,-0.0297,56.84,-24.07
2885,0,1319,1367,2540,1287,1214,2.3749,5.5059,4.1279,0.2473,-0.0987,0.0002,53.14,-19.04
2947,0,1318,1359,2540,1287,1212,3.3397,6.6408,4.0537,0.3641,-0.4097,0.0168,58.60,-23.23
2989,0,1323,1369,2551,1290,1215,2.1306,5.4509,4.1734,0.5020,-0.4364,0.1030,52.56,-17.24
