timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
5,0,1302,1384,2525,1261,1210,3.2847,6.2888,4.0633,-0.0243,-0.0220,0.0116,57.13,-23.69
46,0,1303,1385,2521,1264,1211,3.2463,6.1859,4.1447,0.0013,0.0075,0.0166,56.18,-23.56
107,0,1296,1384,2521,1259,1210,3.2368,6.2314,4.0657,0.0171,-0.0037,0.0082,56.88,-23.51
149,0,1296,1386,2525,1262,1210,3.2224,6.2960,4.0824,0.0201,0.0055,0.0010,57.04,-23.24
210,0,1303,1384,2525,1261,1211,3.1913,6.2529,4.0082,0.0063,-0.0346,0.0015,57.34,-23.25
252,0,1304,1385,2523,1260,1209,3.1985,6.3080,4.0729,0.0229,0.0253,0.0269,57.15,-23.07
313,0,1302,1384,2521,1260,1208,3.2847,6.2721,4.0322,0.0070,-0.0161,0.0104,57.26,-23.77
375,0,1295,1375,2520,1259,1209,3.2990,6.3367,4.0034,0.0157,0.0034,0.0087,57.72,-23.76
417,0,1304,1384,2522,1259,1210,3.1889,6.3032,4.0106,0.0003,-0.0058,0.0078,57.53,-23.11
479,0,1306,1387,2525,1263,1211,3.1745,6.2314,4.0585,-0.0099,0.0011,0.0142,56.92,-23.12
521,0,1304,1385,2521,1261,1209,3.2463,6.2410,4.0896,0.0126,-0.0068,0.0118,56.76,-23.51
583,0,1294,1375,2522,1261,1209,3.1961,6.2769,4.0058,-0.0078,-0.0166,0.0071,57.45,-23.23
625,0,1294,1384,2521,1260,1210,3.2583,6.2984,4.1064,0.0189,0.0042,0.0156,56.90,-23.43
687,0,1304,1387,2524,1270,1210,3.2679,6.2984,4.0441,0.0177,-0.0266,-0.0040,57.30,-23.59
729,0,1296,1385,2525,1262,1211,3.1769,6.2721,3.9891,0.0206,0.0130,0.0279,57.54,-23.14
790,0,1306,1385,2524,1262,1211,3.2631,6.3032,4.0896,0.0063,-0.0140,0.0087,57.02,-23.47
852,0,1305,1386,2526,1264,1212,3.1793,6.2673,4.0465,0.0083,0.0055,0.0234,57.15,-23.08
893,0,1305,1375,2524,1262,1212,3.2703,6.2074,4.0513,0.0010,-0.0136,0.0208,56.87,-23.81
955,0,1306,1386,2527,1263,1212,3.2392,6.2481,4.0274,0.0131,-0.0092,0.0110,57.20,-23.54
997,0,1305,1386,2525,1262,1211,3.1410,6.2338,4.1064,0.0021,-0.0030,0.0154,56.63,-22.82
1059,0,1303,1385,2522,1269,1209,3.2511,6.2793,3.9891,0.0119,-0.0097,0.0216,57.57,-23.61
1101,0,1304,1385,2523,1262,1211,3.2296,6.2362,4.0058,-0.0013,-0.0315,0.0052,57.29,-23.54
1163,0,1305,1385,2527,1264,1212,3.2703,6.2194,4.0394,-0.0018,-0.0049,0.0140,57.00,-23.80
1225,0,1304,1386,2525,1263,1208,3.2200,6.2098,4.0585,-0.0091,-0.0033,0.0204,56.83,-23.46
1267,0,1305,1385,2525,1261,1211,3.2440,6.2529,4.0729,0.0006,-0.0295,0.0123,56.92,-23.49
1329,0,1306,1384,2523,1272,1211,3.1314,6.2745,4.0441,0.0107,0.0072,0.0206,57.20,-22.76
1370,0,1305,1384,2524,1260,1209,3.2823,6.2290,3.9891,0.0186,-0.0101,0.0158,57.36,-23.93
1432,0,1304,1385,2525,1262,1211,3.2583,6.2529,4.0824,0.0119,-0.0104,0.0182,56.86,-23.57
1474,0,1306,1386,2525,1263,1211,3.2847,6.3607,4.0202,0.0129,-0.0096,0.0014,57.71,-23.58
1536,0,1305,1386,2527,1261,1213,3.1817,6.2769,4.0298,0.0205,-0.0116,-0.0005,57.30,-23.10
1578,0,1296,1384,2521,1262,1208,3.2679,6.2553,4.0058,0.0259,0.0107,0.0154,57.37,-23.75
1640,0,1305,1384,2524,1271,1210,3.2200,6.3152,4.0489,0.0171,-0.0177,-0.0072,57.33,-23.23
1702,0,1305,1386,2526,1271,1211,3.2368,6.2505,3.9412,0.0045,-0.0010,0.0043,57.77,-23.65
1744,0,1306,1386,2523,1264,1212,3.2224,6.2170,3.9699,0.0129,-0.0257,-0.0053,57.44,-23.60
1806,0,1303,1387,2524,1260,1210,3.1530,6.2362,3.9699,0.0026,-0.0116,0.0071,57.52,-23.10
