timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
5,0,1342,1321,2552,1294,1213,5.6142,6.5977,4.9228,0.0089,-0.0198,0.0084,53.27,-34.29
66,0,1343,1322,2554,1294,1214,5.5520,6.6695,4.8941,0.0203,-0.0014,0.0074,53.73,-33.87
108,0,1343,1321,2554,1296,1216,5.5256,6.6767,4.9396,0.0241,-0.0117,0.0014,53.51,-33.64
170,0,1344,1321,2554,1302,1224,5.4490,6.6719,4.8510,0.0098,-0.0037,0.0204,53.98,-33.45
212,0,1344,1321,2554,1293,1216,5.4634,6.6049,4.9084,0.0017,0.0080,0.0299,53.38,-33.58
273,0,1343,1322,2554,1295,1222,5.5998,6.6480,4.8845,0.0101,-0.0124,0.0231,53.69,-34.17
315,0,1352,1322,2554,1302,1216,5.4873,6.6025,4.9707,0.0189,0.0016,0.0120,53.03,-33.58
376,0,1342,1322,2554,1302,1222,5.5879,6.6671,4.8725,0.0263,-0.0194,-0.0032,53.84,-34.09
438,0,1350,1321,2552,1294,1214,5.4299,6.6863,4.8390,0.0209,-0.0052,0.0108,54.11,-33.34
480,0,1350,1322,2554,1295,1223,5.5544,6.7150,4.7863,0.0182,-0.0141,0.0163,54.52,-33.96
542,0,1351,1322,2556,1295,1222,5.5639,6.6504,4.8318,0.0178,-0.0090,0.0107,54.00,-34.09
584,0,1344,1320,2554,1302,1224,5.5304,6.6887,4.8390,0.0266,0.0012,0.0112,54.12,-33.82
645,0,1342,1322,2554,1296,1224,5.5352,6.6695,4.7959,0.0214,-0.0137,0.0027,54.28,-33.97
687,0,1342,1311,2543,1293,1213,5.3939,6.6647,4.8223,0.0253,0.0023,0.0068,54.11,-33.25
749,0,1343,1321,2553,1295,1216,5.4849,6.6719,4.7911,0.0283,-0.0046,0.0281,54.32,-33.73
791,0,1342,1321,2551,1293,1215,5.4849,6.6145,4.8342,0.0238,0.0173,0.0320,53.84,-33.80
852,0,1352,1323,2554,1304,1223,5.5041,6.7007,4.7792,0.0295,-0.0413,-0.0189,54.50,-33.77
894,0,1344,1322,2553,1294,1223,5.3389,6.6983,4.7025,0.0250,-0.0136,0.0007,54.93,-33.12
956,0,1342,1321,2553,1294,1223,5.5400,6.6743,4.6786,0.0114,-0.0249,0.0349,54.97,-34.20
1018,0,1344,1324,2555,1303,1214,5.5759,6.6743,4.7313,0.0070,-0.0078,0.0155,54.67,-34.28
1060,0,1343,1322,2554,1296,1225,5.4610,6.6743,4.7816,-0.0126,-0.0101,0.0152,54.38,-33.63
1122,0,1343,1322,2555,1295,1223,5.5208,6.6145,4.7935,-0.0042,0.0000,0.0281,54.07,-34.05
1164,0,1350,1321,2555,1295,1223,5.4969,6.6073,4.8055,-0.0110,0.0102,0.0356,53.97,-33.93
1226,0,1343,1320,2554,1295,1215,5.5591,6.6121,4.8199,-0.0262,0.0062,0.0206,53.91,-34.19
1268,0,1342,1320,2552,1293,1211,5.5376,6.6360,4.8989,-0.0065,-0.0120,0.0036,53.56,-33.88
1330,0,1343,1324,2556,1295,1224,5.3939,6.6815,4.8510,-0.0054,0.0015,0.0220,54.02,-33.16
1372,0,1351,1324,2553,1302,1224,5.5256,6.5953,4.8414,0.0005,-0.0208,0.0295,53.72,-34.03
1434,0,1352,1322,2555,1296,1214,5.5496,6.6671,4.8773,0.0019,0.0010,0.0375,53.81,-33.89
1495,0,1343,1322,2553,1293,1215,5.5615,6.6959,4.9204,0.0089,-0.0293,0.0106,53.69,-33.79
1537,0,1342,1321,2554,1301,1224,5.5304,6.6288,4.8223,0.0153,-0.0028,0.0206,53.97,-34.01
1599,0,1352,1323,2554,1303,1223,5.5041,6.7102,4.7456,0.0063,0.0036,0.0223,54.73,-33.81
1661,0,1342,1322,2553,1294,1215,5.5855,6.6192,4.8246,0.0003,0.0066,0.0186,53.91,-34.29
1703,0,1343,1322,2555,1295,1223,5.4825,6.5091,4.8558,-0.0206,-0.0038,0.0198,53.28,-34.02
1765,0,1351,1321,2555,1296,1222,5.5400,6.6312,4.8989,-0.0134,-0.0122,0.0115,53.54,-33.90
1807,0,1351,1321,2553,1296,1215,5.4658,6.6935,4.8821,0.0135,-0.0120,0.0096,53.89,-33.41
1869,0,1342,1320,2552,1294,1215,5.5903,6.6887,4.7959,0.0187,0.0023,0.0195,54.36,-34.19
1910,0,1351,1324,2556,1304,1224,5.4825,6.6671,4.8438,0.0097,-0.0064,0.0227,54.00,-33.64
1972,0,1344,1321,2553,1294,1215,5.5759,6.6336,4.8199,0.0079,-0.0229,0.0072,54.00,-34.22
2034,0,1343,1321,2552,1294,1222,5.5544,6.6719,4.8318,0.0099,-0.0008,0.0172,54.09,-33.99
2076,0,1343,1321,2555,1295,1216,5.5041,6.6623,4.7935,0.0046,-0.0112,0.0138,54.27,-33.85
2138,0,1352,1322,2554,1301,1224,5.5232,6.5953,4.9348,-0.0017,-0.0044,0.0135,53.20,-33.84
2180,0,1342,1320,2553,1294,1214,5.5017,6.6959,4.7983,0.0025,-0.0077,0.0171,54.37,-33.74
2242,0,1343,1319,2552,1294,1215,5.5735,6.6336,4.8151,0.0125,-0.0157,0.0112,54.03,-34.21
2284,0,1353,1324,2553,1295,1224,5.5041,6.7007,4.8558,0.0173,0.0066,0.0227,54.07,-33.63
2345,0,1343,1321,2552,1294,1214,5.5855,6.6600,4.8199,0.0038,-0.0246,0.0007,54.11,-34.19
2387,0,1342,1321,2553,1294,1213,5.4610,6.6623,4.9132,-0.0002,0.0084,0.0132,53.59,-33.41
2449,0,1351,1321,2554,1296,1221,5.5472,6.6552,4.9061,0.0107,-0.0121,0.0170,53.60,-33.86
