timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
42,0,1310,1309,2551,1288,1215,4.7643,5.2378,8.1382,0.0400,-0.0014,0.0400,32.77,-26.21
83,0,1308,1308,2550,1276,1212,5.0444,5.3312,7.9467,0.0378,0.0103,0.0269,33.86,-27.80
145,0,1307,1309,2553,1279,1213,4.9055,5.4293,8.0281,0.0292,-0.0630,-0.0009,34.07,-26.85
206,0,1319,1308,2552,1288,1213,4.8289,5.3647,7.9419,0.0163,0.0088,0.0226,34.04,-26.74
247,0,1319,1311,2552,1277,1213,4.8337,5.3192,8.1191,0.0010,0.0032,0.0134,33.23,-26.47
308,0,1310,1310,2552,1288,1214,4.8648,5.3000,8.0425,0.0307,0.0240,0.0276,33.39,-26.80
349,0,1311,1309,2553,1278,1214,5.0037,5.3743,7.9970,0.0114,-0.0281,0.0018,33.90,-27.44
412,0,1310,1307,2551,1277,1213,4.9151,5.3551,8.0832,0.0374,-0.0389,0.0110,33.52,-26.88
454,0,1310,1308,2552,1279,1211,4.9486,5.4006,7.9515,0.0231,-0.0221,0.0122,34.18,-27.24
516,0,1310,1310,2552,1279,1213,4.9319,5.3144,8.0712,0.0169,-0.0273,0.0060,33.36,-27.04
557,0,1310,1310,2553,1279,1214,4.8888,5.3862,7.9706,0.0255,0.0090,0.0142,34.05,-26.94
618,0,1318,1310,2552,1279,1211,4.9702,5.3551,7.9539,0.0205,-0.0250,0.0022,33.95,-27.40
680,0,1309,1309,2551,1286,1211,4.9031,5.3168,8.1047,0.0414,-0.0290,0.0115,33.27,-26.83
723,0,1309,1311,2551,1287,1213,4.8313,5.2306,8.0041,-0.0129,-0.0201,0.0064,33.16,-26.81
785,0,1311,1308,2552,1279,1210,4.8624,5.3838,7.9682,0.0126,0.0227,0.0119,34.05,-26.82
827,0,1312,1310,2553,1287,1211,4.9390,5.4652,7.8629,0.0005,-0.0434,-0.0136,34.80,-27.28
