timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
4,0,1311,1306,2540,1290,1215,5.5735,6.4971,5.4088,-0.0031,-0.0108,0.0016,50.22,-33.40
46,0,1310,1306,2540,1290,1214,5.6094,6.4876,5.3442,-0.0316,-0.0158,-0.0142,50.52,-33.72
108,0,1312,1309,2552,1291,1214,5.4011,6.4900,5.4352,0.0214,-0.0275,-0.0072,50.05,-32.54
170,0,1320,1310,2550,1293,1216,5.4993,6.5139,5.4088,0.0035,-0.0012,0.0235,50.30,-33.00
212,0,1318,1308,2551,1290,1214,5.4490,6.5402,5.3657,0.0075,-0.0153,0.0203,50.63,-32.79
274,0,1321,1310,2542,1294,1223,5.5424,6.5187,5.4447,-0.0055,-0.0008,0.0182,50.13,-33.13
336,0,1320,1311,2551,1293,1222,5.5065,6.4708,5.3562,0.0169,-0.0173,0.0190,50.38,-33.25
378,0,1320,1309,2544,1290,1223,5.4394,6.5426,5.4376,0.0011,0.0180,0.0309,50.27,-32.59
440,0,1319,1309,2551,1293,1222,5.5903,6.4852,5.4017,-0.0078,-0.0165,0.0156,50.21,-33.52
482,0,1320,1310,2543,1292,1221,5.5352,6.5259,5.4064,0.0099,-0.0169,0.0176,50.36,-33.15
544,0,1320,1317,2550,1292,1215,5.5280,6.5977,5.3705,0.0194,0.0056,0.0114,50.85,-33.02
585,0,1321,1310,2551,1291,1222,5.4634,6.5738,5.2939,0.0063,-0.0026,0.0178,51.16,-32.91
647,0,1320,1311,2551,1290,1215,5.5783,6.6192,5.2795,-0.0039,-0.0397,0.0072,51.42,-33.38
689,0,1319,1309,2541,1292,1223,5.4610,6.4684,5.3586,-0.0045,0.0002,0.0195,50.36,-33.03
751,0,1319,1310,2543,1292,1215,5.6094,6.5043,5.3202,0.0001,-0.0240,-0.0004,50.72,-33.72
793,0,1320,1309,2551,1292,1224,5.4682,6.4900,5.4208,0.0147,-0.0024,0.0050,50.13,-32.89
855,0,1320,1312,2542,1290,1215,5.4107,6.5307,5.3681,0.0019,0.0024,0.0118,50.58,-32.62
916,0,1311,1305,2542,1291,1214,5.5544,6.5043,5.3825,-0.0114,-0.0102,0.0187,50.39,-33.34
958,0,1311,1310,2541,1291,1222,5.4873,6.5163,5.4112,-0.0038,-0.0005,0.0126,50.29,-32.94
1020,0,1320,1310,2544,1293,1222,5.5280,6.5642,5.3993,0.0071,-0.0020,0.0134,50.56,-33.04
1062,0,1312,1308,2542,1292,1215,5.4299,6.5426,5.3969,-0.0067,0.0269,0.0175,50.48,-32.63
1124,0,1310,1310,2541,1291,1214,5.5879,6.5187,5.4735,0.0075,-0.0342,0.0050,49.98,-33.28
1166,0,1318,1311,2552,1291,1215,5.3796,6.5115,5.4471,0.0089,0.0090,0.0289,50.09,-32.36
1228,0,1319,1309,2543,1292,1223,5.4538,6.4756,5.4400,-0.0045,-0.0180,0.0059,49.97,-32.82
1270,0,1320,1308,2543,1291,1214,5.5400,6.5283,5.4352,0.0082,-0.0212,0.0122,50.22,-33.11
1352,0,1320,1309,2541,1292,1223,5.4897,6.5067,5.4208,0.0099,-0.0102,0.0092,50.20,-32.95
1394,0,1320,1311,2551,1293,1225,5.4131,6.5307,5.5405,0.0126,0.0092,0.0179,49.69,-32.30
1436,0,1320,1310,2540,1292,1215,5.5639,6.5331,5.2987,0.0053,-0.0226,0.0091,50.96,-33.48
1498,0,1319,1309,2541,1291,1214,5.4897,6.5642,5.4352,0.0081,-0.0082,0.0269,50.38,-32.79
1540,0,1312,1310,2543,1293,1214,5.6382,6.5762,5.3155,0.0067,-0.0222,0.0159,51.05,-33.69
1602,0,1312,1308,2551,1292,1214,5.5376,6.5235,5.3753,0.0126,-0.0176,0.0071,50.51,-33.23
1644,0,1318,1308,2541,1292,1215,5.3724,6.5187,5.4112,0.0009,0.0104,0.0228,50.30,-32.38
1705,0,1320,1308,2550,1292,1215,5.5376,6.5594,5.5190,0.0071,0.0038,0.0066,49.92,-32.86
1766,0,1310,1310,2550,1292,1213,5.5065,6.4780,5.3442,0.0018,-0.0125,0.0144,50.48,-33.25
1808,0,1320,1310,2542,1291,1215,5.4586,6.4636,5.4256,0.0046,-0.0021,0.0164,49.99,-32.90
1870,0,1310,1310,2542,1291,1222,5.5759,6.6001,5.3657,0.0130,-0.0208,0.0126,50.89,-33.25
1911,0,1312,1311,2549,1293,1213,5.4682,6.5642,5.4208,0.0142,0.0002,0.0094,50.45,-32.71
1973,0,1311,1311,2542,1289,1215,5.6429,6.5618,5.3083,0.0167,-0.0189,0.0072,51.03,-33.77
2015,0,1311,1308,2542,1291,1215,5.4083,6.5331,5.4064,0.0029,-0.0192,-0.0017,50.39,-32.53
2077,0,1319,1310,2542,1291,1223,5.4323,6.4708,5.4400,-0.0019,0.0010,0.0082,49.95,-32.72
2139,0,1312,1310,2543,1290,1213,5.5137,6.4181,5.4017,0.0046,-0.0133,-0.0034,49.92,-33.32
2181,0,1310,1310,2541,1291,1214,5.4131,6.4971,5.4639,0.0135,-0.0081,0.0022,49.94,-32.52
2243,0,1311,1309,2541,1290,1215,5.4538,6.5307,5.4663,0.0197,-0.0077,0.0031,50.07,-32.63
2285,0,1311,1310,2542,1290,1215,5.3437,6.5091,5.3777,0.0326,-0.0074,0.0099,50.44,-32.33
2347,0,1320,1310,2542,1290,1222,5.5975,6.5235,5.2365,0.0142,-0.0113,0.0131,51.25,-33.79
2389,0,1311,1310,2552,1290,1223,5.4706,6.6456,5.3945,0.0250,-0.0124,0.0060,50.93,-32.58
