timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
19,0,1351,1367,2697,1417,1256,2.2145,2.3082,5.5911,-0.2538,-0.1752,-0.1283,22.43,-20.11
81,0,1351,1355,2696,1416,1247,1.8913,2.2484,5.7156,-0.1619,-0.1374,-0.1154,21.47,-17.12
163,0,1351,1368,2696,1416,1254,2.0301,2.6027,5.4355,-0.0854,-0.1620,-0.0730,25.59,-18.62
185,0,1343,1366,2697,1416,1248,2.0014,2.6267,5.3589,-0.0844,-0.1034,0.0280,26.11,-18.54
227,0,1343,1357,2685,1406,1245,2.4515,2.5453,5.2775,-0.1225,-0.1234,0.0235,25.75,-22.70
289,0,1351,1358,2695,1415,1247,2.4491,2.5692,5.3110,-0.1545,-0.1190,-0.0350,25.82,-22.54
331,0,1343,1358,2696,1416,1247,2.3342,2.5285,5.1985,-0.1465,-0.1199,-0.0714,25.94,-21.99
393,0,1352,1368,2695,1416,1256,2.2049,2.5836,5.4571,-0.1509,-0.0482,-0.0273,25.33,-20.06
455,0,1342,1356,2686,1407,1245,2.4563,2.6650,5.4451,-0.1569,-0.1234,-0.0757,26.08,-22.06
497,0,1343,1359,2697,1408,1245,2.3031,2.5549,5.5025,-0.2056,-0.0798,-0.0957,24.91,-20.79
559,0,1343,1357,2695,1408,1255,1.8649,2.6386,5.3709,-0.2425,-0.0822,-0.1107,26.16,-17.31
601,0,1351,1358,2696,1406,1248,2.1020,2.3322,5.6917,-0.2252,-0.1615,-0.0801,22.28,-18.87
663,0,1342,1358,2687,1416,1247,2.5401,2.4016,5.8377,-0.1972,-0.0866,0.0000,22.36,-21.92
705,0,1350,1360,2696,1416,1247,2.4611,2.2436,5.8377,-0.1034,-0.1497,-0.0993,21.02,-21.48
767,0,1351,1360,2696,1417,1248,2.3127,2.4280,5.5409,-0.1371,-0.1206,-0.0943,23.66,-20.92
829,0,1351,1358,2695,1414,1254,2.3701,2.4567,5.5600,-0.1487,-0.0714,-0.0629,23.84,-21.30
871,0,1343,1366,2696,1415,1246,2.4539,2.5453,5.6438,-0.1427,-0.1148,-0.1024,24.27,-21.62
933,0,1352,1365,2696,1416,1255,2.2672,2.4375,5.5744,-0.1814,-0.0754,-0.0965,23.62,-20.44
975,0,1342,1366,2695,1407,1247,2.1690,2.4878,5.7156,-0.1654,-0.0516,-0.0789,23.52,-19.19
1037,0,1342,1359,2696,1415,1247,2.4539,2.3490,5.8760,-0.0912,0.0207,-0.0260,21.79,-21.20
1079,0,1342,1359,2688,1416,1247,2.1570,2.2005,5.9527,-0.1454,-0.0516,-0.0569,20.29,-18.77
1141,0,1351,1355,2687,1407,1246,2.6359,2.4950,5.6558,-0.0878,-0.1579,-0.0761,23.80,-23.09
1183,0,1344,1359,2688,1406,1255,2.2959,2.4351,5.5839,-0.1279,-0.1311,-0.0854,23.56,-20.65
1245,0,1350,1359,2697,1415,1247,2.4324,2.5285,5.6151,-0.1418,-0.1260,-0.0946,24.24,-21.55
1307,0,1351,1359,2687,1414,1253,2.1977,2.4663,5.6893,-0.1350,-0.1551,-0.0923,23.44,-19.52
1349,0,1342,1359,2695,1414,1247,2.2456,2.5118,5.6797,-0.1230,-0.0970,-0.0706,23.86,-19.88
1411,0,1350,1358,2695,1415,1246,2.3605,2.5405,5.6773,-0.2129,-0.2074,-0.0589,24.11,-20.78
1453,0,1351,1366,2696,1416,1248,2.4012,2.4782,5.4666,-0.1565,-0.0397,-0.0410,24.39,-21.80
1515,0,1350,1357,2685,1407,1246,2.4515,2.3537,5.7659,-0.1836,-0.1637,-0.0650,22.21,-21.49
1557,0,1343,1367,2695,1406,1246,2.4922,2.4040,5.9886,-0.1515,-0.0615,-0.0533,21.87,-21.12
1619,0,1351,1359,2696,1415,1248,2.4539,2.4902,5.8736,-0.0945,-0.1421,-0.1079,22.98,-21.04
1661,0,1350,1358,2696,1407,1247,2.3007,2.5165,5.7563,-0.0820,-0.1154,-0.0785,23.61,-20.11
1723,0,1344,1358,2687,1408,1247,2.5042,2.5979,5.7755,-0.0976,-0.1404,-0.0881,24.22,-21.58
1765,0,1343,1358,2696,1408,1256,2.5114,2.5237,5.8569,-0.0938,-0.1208,-0.0913,23.31,-21.49
1827,0,1351,1367,2696,1415,1247,2.2528,2.6171,5.6294,-0.1064,-0.1279,-0.0759,24.93,-19.95
1889,0,1352,1367,2695,1416,1247,2.4300,2.5620,5.5887,-0.1261,-0.1295,-0.0785,24.63,-21.57
1931,0,1352,1368,2697,1416,1255,2.4874,2.4782,5.7946,-0.1386,-0.0799,-0.0400,23.16,-21.54
1993,0,1351,1360,2696,1415,1255,2.6526,2.4399,5.8377,-0.1309,-0.1431,-0.0962,22.68,-22.75
2035,0,1353,1360,2697,1407,1248,2.2121,2.3130,5.9359,-0.1798,-0.1908,-0.1026,21.29,-19.15
2097,0,1351,1360,2687,1414,1247,2.7987,2.4136,5.7324,-0.1644,-0.4131,-0.1913,22.83,-24.23
2159,0,1343,1368,2688,1407,1247,2.3079,2.3154,5.8689,-0.1350,-0.0606,-0.0927,21.53,-20.09
2221,0,1352,1359,2695,1415,1246,2.4324,2.3609,5.8162,-0.1561,-0.1861,-0.1123,22.09,-21.18
2243,0,1352,1360,2695,1415,1246,2.5497,2.5213,5.8856,-0.0988,-0.1182,-0.1030,23.19,-21.71
2305,0,1352,1368,2694,1407,1245,2.3055,2.2652,5.8545,-0.1243,-0.1075,-0.0997,21.15,-20.17
2367,0,1353,1360,2697,1415,1255,2.4563,2.4543,5.8305,-0.1310,-0.1262,-0.1035,22.83,-21.22
2409,0,1352,1358,2695,1415,1254,2.2791,2.5189,5.8784,-0.1126,-0.0999,-0.0798,23.20,-19.61
2471,0,1352,1366,2688,1414,1247,2.6239,2.4112,5.8138,-0.1105,-0.1280,-0.0970,22.53,-22.63
2513,0,1352,1368,2696,1415,1256,2.3581,2.4232,5.8880,-0.1146,-0.1216,-0.0953,22.37,-20.32
2575,0,1352,1366,2696,1415,1255,2.2743,2.4902,5.8641,-0.1263,-0.1122,-0.0775,23.01,-19.65
2617,0,1352,1366,2696,1415,1255,2.4324,2.4208,5.8880,-0.1350,-0.1094,-0.0945,22.35,-20.91
2679,0,1343,1367,2696,1406,1246,2.3605,2.2891,5.9096,-0.1442,-0.1484,-0.0967,21.17,-20.43
2741,0,1343,1368,2695,1408,1246,2.6071,2.2843,5.8952,-0.1146,-0.1607,-0.1363,21.18,-22.41
2783,0,1352,1359,2686,1408,1247,2.1666,2.5022,5.7970,-0.0821,-0.1032,-0.1174,23.35,-18.94
2845,0,1352,1359,2696,1417,1255,2.4012,2.5022,5.6869,-0.1222,-0.1512,-0.1199,23.75,-21.13
2887,0,1353,1360,2698,1417,1256,2.3629,2.3106,5.9407,-0.1125,-0.1227,-0.0902,21.25,-20.34
2949,0,1351,1360,2696,1415,1247,2.3342,2.3801,5.9120,-0.0984,-0.1166,-0.0869,21.93,-20.12
2991,0,1351,1358,2695,1416,1255,2.4276,2.4136,5.8736,-0.1124,-0.1471,-0.1083,22.34,-20.92
