timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
21,0,1086,1134,2281,1167,1040,5.5232,6.9760,4.2022,0.0324,0.0171,0.0007,58.94,-34.15
83,0,1095,1143,2284,1178,1040,5.5352,6.8635,4.3674,0.0263,0.0004,0.0178,57.53,-34.23
124,0,1095,1134,2284,1177,1040,5.4299,6.7150,4.4583,0.0322,0.0172,0.0232,56.42,-33.97
184,0,1095,1144,2286,1175,1049,5.5280,6.6456,4.2261,0.0203,0.0391,0.0481,57.55,-35.07
245,0,1096,1136,2284,1178,1049,5.6645,6.7222,4.1064,0.0109,0.0503,0.0513,58.58,-35.72
287,0,1097,1144,2283,1176,1049,5.6477,6.8467,4.2860,-0.0204,0.0216,0.0299,57.95,-34.96
348,0,1097,1135,2284,1178,1048,5.5352,6.7007,4.3506,-0.0467,0.0404,0.0192,57.01,-34.72
390,0,1094,1132,2281,1166,1038,5.5975,6.6600,4.4871,-0.0483,0.0252,0.0120,56.03,-34.88
453,0,1097,1135,2285,1177,1039,5.5759,6.7007,4.4200,-0.0180,0.0046,-0.0038,56.59,-34.78
494,0,1096,1134,2284,1176,1040,5.4346,6.7725,4.3338,-0.0162,0.0163,0.0020,57.38,-34.06
557,0,1096,1135,2282,1175,1048,5.5448,6.7629,4.3267,-0.0308,-0.0232,0.0184,57.39,-34.63
619,0,1094,1142,2283,1175,1040,5.3844,6.6504,4.5637,-0.0587,-0.0375,0.0319,55.54,-33.73
661,0,1095,1133,2282,1176,1047,5.5591,6.6911,4.6451,-0.0037,-0.0172,0.0364,55.23,-34.31
723,0,1096,1133,2282,1174,1040,5.5903,6.6240,4.4248,-0.0058,-0.0566,0.0288,56.26,-35.06
764,0,1095,1142,2285,1177,1050,5.5951,6.7461,4.5493,0.0145,-0.0010,0.0232,56.01,-34.51
827,0,1094,1135,2282,1177,1040,5.6597,6.7749,4.4392,-0.0208,-0.0369,0.0138,56.77,-34.94
869,0,1097,1133,2283,1177,1040,5.5520,6.7318,4.5780,-0.0149,-0.0026,0.0120,55.78,-34.29
931,0,1087,1133,2281,1175,1039,5.6238,6.7126,4.5086,-0.0082,-0.0366,0.0127,56.11,-34.82
973,0,1096,1136,2286,1177,1050,5.4897,6.7078,4.5421,-0.0051,-0.0025,0.0283,55.90,-34.12
1034,0,1095,1134,2284,1177,1049,5.6908,6.7030,4.6211,0.0099,-0.0008,0.0249,55.42,-34.95
1077,0,1098,1135,2282,1168,1040,5.5448,6.7342,4.5637,-0.0097,-0.0236,0.0115,55.87,-34.28
1138,0,1095,1135,2285,1177,1047,5.5927,6.7246,4.5350,0.0218,0.0056,0.0119,56.00,-34.59
1199,0,1096,1135,2283,1176,1048,5.7004,6.7246,4.4105,0.0115,-0.0418,0.0118,56.74,-35.33
1241,0,1096,1134,2282,1166,1040,5.5400,6.6863,4.4775,0.0106,-0.0096,0.0074,56.19,-34.55
1304,0,1096,1135,2283,1179,1047,5.4921,6.6528,4.4559,-0.0057,-0.0150,0.0180,56.19,-34.45
1365,0,1096,1135,2285,1176,1040,5.5208,6.7318,4.5493,0.0130,0.0142,0.0228,55.95,-34.20
1408,0,1096,1134,2282,1176,1049,5.6382,6.7294,4.5206,0.0137,-0.0048,0.0162,56.11,-34.82
1469,0,1095,1142,2284,1174,1049,5.4969,6.6911,4.4990,0.0177,0.0048,0.0175,56.08,-34.28
1511,0,1095,1136,2284,1179,1040,5.6382,6.7437,4.5421,0.0233,-0.0002,0.0158,56.04,-34.74
1573,0,1096,1144,2284,1175,1049,5.5807,6.7007,4.5014,0.0182,-0.0295,0.0104,56.11,-34.66
1615,0,1095,1134,2285,1167,1040,5.5807,6.7940,4.4823,0.0238,-0.0121,0.0114,56.59,-34.44
1677,0,1096,1135,2283,1177,1050,5.5639,6.7126,4.4272,0.0186,0.0000,0.0172,56.59,-34.68
1720,0,1087,1133,2283,1167,1048,5.6286,6.6815,4.4200,0.0073,-0.0012,0.0152,56.51,-35.09
1781,0,1094,1135,2278,1168,1039,5.5496,6.6863,4.3267,0.0030,-0.0056,0.0183,57.09,-34.87
1823,0,1095,1142,2282,1176,1040,5.5328,6.6983,4.3075,-0.0113,0.0062,0.0311,57.26,-34.79
1886,0,1096,1136,2281,1176,1040,5.5903,6.7485,4.4033,-0.0283,-0.0077,0.0464,56.88,-34.75
1947,0,1097,1135,2282,1167,1048,5.6812,6.6983,4.6116,-0.0315,0.0156,0.0451,55.45,-34.94
1990,0,1095,1134,2283,1177,1040,5.7028,6.6719,4.6403,-0.0195,0.0044,0.0292,55.18,-35.06
2052,0,1095,1133,2284,1176,1048,5.6693,6.6097,4.6211,-0.0005,-0.0154,0.0152,55.04,-35.11
2093,0,1097,1143,2283,1177,1049,5.5615,6.7749,4.6858,0.0237,0.0007,0.0134,55.33,-34.03
2154,0,1096,1135,2283,1174,1040,5.6932,6.6647,4.4535,0.0223,-0.0177,0.0132,56.25,-35.38
2216,0,1096,1133,2283,1176,1040,5.6142,6.7150,4.4176,0.0091,-0.0301,0.0091,56.66,-34.93
2258,0,1096,1136,2286,1174,1048,5.5903,6.6576,4.5134,0.0066,0.0000,0.0167,55.87,-34.80
2320,0,1096,1135,2281,1176,1049,5.6741,6.7126,4.4488,0.0085,-0.0451,0.0112,56.47,-35.17
2361,0,1095,1134,2282,1166,1047,5.6836,6.6623,4.5302,0.0119,-0.0346,0.0147,55.79,-35.20
2423,0,1097,1143,2284,1176,1048,5.6525,6.7078,4.4966,0.0186,-0.0084,0.0134,56.16,-34.99
2465,0,1094,1134,2281,1167,1039,5.6022,6.7126,4.4919,0.0130,0.0020,0.0040,56.21,-34.75
2527,0,1096,1142,2283,1175,1049,5.5615,6.7725,4.6140,0.0077,-0.0040,0.0130,55.73,-34.16
2569,0,1087,1133,2284,1174,1048,5.6453,6.7629,4.5158,0.0126,-0.0086,0.0178,56.27,-34.77
2631,0,1095,1131,2280,1167,1039,5.6765,6.7270,4.4751,0.0109,-0.0265,0.0164,56.37,-35.09
2674,0,1096,1135,2283,1174,1047,5.6645,6.7054,4.4919,0.0174,-0.0056,0.0151,56.18,-35.06
2735,0,1095,1134,2282,1177,1039,5.6094,6.7342,4.5134,0.0069,-0.0066,0.0092,56.17,-34.68
2797,0,1095,1131,2280,1174,1048,5.4873,6.7988,4.4655,0.0014,-0.0041,0.0119,56.70,-34.00
2840,0,1095,1133,2283,1166,1048,5.6190,6.7030,4.4966,-0.0243,-0.0005,0.0316,56.14,-34.84
2902,0,1088,1132,2282,1175,1047,5.6932,6.6839,4.5852,-0.0005,-0.0060,0.0275,55.55,-35.08
2943,0,1096,1142,2283,1176,1048,5.6621,6.6528,4.5326,0.0029,0.0124,0.0179,55.73,-35.12
