timestamp,id_luva,flex_polegar,flex_indicador,flex_medio,flex_anelar,flex_minimo,acel_x,acel_y,acel_z,giro_x,giro_y,giro_z,roll,pitch
23,0,1127,1112,2296,1166,1037,6.6174,6.5211,5.4352,0.0087,-0.0074,0.0304,50.19,-37.94
64,0,1119,1101,2287,1164,1036,6.6605,6.5331,5.5621,0.0203,0.0360,0.0364,49.59,-37.82
126,0,1118,1104,2295,1168,1035,6.8257,6.5163,5.3825,-0.0075,-0.0113,0.0146,50.44,-38.92
168,0,1128,1112,2296,1168,1037,6.7131,6.3750,5.8637,0.0594,-0.1375,-0.0541,47.39,-37.78
229,0,1128,1111,2287,1166,1035,6.5527,6.4493,5.5549,-0.0195,0.0327,0.0052,49.26,-37.59
271,0,1118,1110,2294,1174,1037,6.5360,6.5139,5.6099,-0.0122,0.0276,0.0235,49.26,-37.25
334,0,1127,1103,2288,1175,1037,6.5815,6.3822,5.5788,-0.0334,-0.0081,0.0305,48.84,-37.83
396,0,1127,1103,2286,1163,1037,6.5671,6.5378,5.6004,-0.0248,0.0463,0.0432,49.42,-37.34
438,0,1118,1112,2286,1164,1036,6.7395,6.5546,5.5142,-0.0260,0.0289,0.0305,49.93,-38.20
499,0,1118,1111,2287,1168,1037,6.6461,6.5450,5.5429,-0.0252,0.0042,0.0420,49.74,-37.77
542,0,1127,1112,2286,1174,1038,6.7898,6.4995,5.5645,-0.0019,-0.0345,0.0681,49.43,-38.43
604,0,1126,1112,2285,1167,1037,7.1393,6.4900,5.5812,0.0265,0.0018,-0.0327,49.31,-39.83
646,0,1119,1112,2287,1167,1038,6.7467,6.3822,5.8470,-0.0018,-0.0774,-0.1380,47.51,-37.93
708,0,1126,1111,2287,1166,1037,6.2678,6.4564,6.0888,-0.0033,-0.1111,-0.1697,46.68,-35.23
750,0,1127,1102,2287,1166,1036,6.1697,6.3703,6.0409,0.0364,-0.0888,-0.1084,46.52,-35.10
812,0,1118,1103,2285,1167,1036,6.3085,6.3439,5.8063,0.1448,-0.1219,-0.0287,47.53,-36.26
874,0,1119,1111,2287,1166,1037,6.3492,6.5211,5.4232,0.1845,-0.0213,0.0146,50.25,-36.82
915,0,1127,1111,2295,1168,1039,6.6294,6.6025,5.1215,0.1637,0.0620,0.0236,52.20,-38.43
977,0,1119,1101,2294,1166,1035,6.4737,6.6121,5.1862,0.0715,0.0638,0.0150,51.89,-37.61
1019,0,1127,1112,2295,1165,1036,6.6222,6.6216,5.1718,0.0495,0.0168,-0.0253,52.01,-38.24
1080,0,1128,1110,2295,1167,1037,6.3444,6.5402,5.3011,0.0699,0.0408,-0.0080,50.97,-37.00
1122,0,1128,1112,2287,1164,1036,6.2918,6.5833,5.4256,0.0992,0.0896,0.0285,50.51,-36.41
1183,0,1127,1104,2286,1166,1037,6.4402,6.6432,5.2819,0.1197,0.0926,0.0319,51.51,-37.19
1244,0,1119,1112,2286,1166,1038,6.3373,6.6767,5.0329,0.0892,0.1278,0.0348,52.99,-37.16
1285,0,1128,1111,2295,1167,1039,6.6533,6.4397,5.0760,0.0883,-0.0136,0.0459,51.75,-39.06
1347,0,1126,1111,2286,1166,1036,6.3277,6.6504,4.8414,0.1146,0.1527,0.0508,53.95,-37.57
1388,0,1126,1111,2286,1174,1037,6.2750,6.7844,4.6427,0.0178,0.0525,0.0437,55.62,-37.35
1449,0,1127,1103,2294,1176,1037,6.2343,6.8036,5.0473,-0.0159,0.0602,0.0243,53.43,-36.35
1491,0,1127,1111,2286,1166,1037,6.2487,6.7270,5.1479,0.0007,0.0798,0.0372,52.57,-36.42
1552,0,1118,1111,2296,1167,1038,6.5120,6.6049,5.0545,-0.0151,0.0718,0.0655,52.57,-38.06
1614,0,1127,1112,2295,1174,1038,6.6270,6.6336,4.9922,-0.0167,0.0360,0.0599,53.04,-38.60
1656,0,1127,1112,2286,1167,1037,6.5910,6.6959,5.0521,-0.0074,0.0684,0.0264,52.97,-38.16
1719,0,1127,1112,2286,1167,1038,6.5527,6.6671,5.2652,-0.0082,0.0091,-0.0241,51.70,-37.64
1761,0,1127,1112,2295,1174,1037,6.2271,6.5546,5.3538,0.0217,-0.0033,-0.0217,50.76,-36.35
1823,0,1119,1111,2287,1175,1035,6.3684,6.5498,5.1287,0.0740,-0.0161,0.0096,51.94,-37.44
1884,0,1119,1111,2286,1168,1035,6.4067,6.5785,4.9970,0.0747,-0.0581,0.0130,52.78,-37.79
1926,0,1118,1112,2294,1175,1038,6.4163,6.6719,4.9228,0.0761,-0.0133,0.0054,53.58,-37.73
